filepath,filename,class,split,extension,width,height,mode,format,frames,file_size_bytes,sha256,decode_ok,error,pillow_warnings
dataset/val/Greening/2025_12_21_IMG (4).JPG,2025_12_21_IMG (4).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,45217,2b8d00a9100d4e731a7c6958788c6dc7832d39c2d227f877bb1764fa7e1e1c2f,True,,
dataset/val/Greening/2025_12_21_IMG (43).JPG,2025_12_21_IMG (43).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,48809,12de7924db2c9f1182464c17981c538aa2862fb4fbabcd5b99479b676ba8fbad,True,,
dataset/val/Greening/2025_12_21_IMG (51).JPG,2025_12_21_IMG (51).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,45586,adcadf0684e9afd230206467761133cb27bf8eace75af4c0f63b39ba48be947d,True,,
dataset/val/Greening/2025_12_21_IMG (57).JPG,2025_12_21_IMG (57).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,58354,bafe95fdf18f3cb6e6cedb37d04d13b7a21ec4867ac3f1176b72edcd1fa4283d,True,,
dataset/val/Greening/2025_12_21_IMG (60).JPG,2025_12_21_IMG (60).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,45938,11dbec1fea1e8748259e05538f725283c0cb4489c1b85b2d765e0e88f3bd80df,True,,
dataset/val/Greening/2025_12_21_IMG (64).JPG,2025_12_21_IMG (64).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,52812,565e1342eee088f11b30b2bd322eb6e6aac9a731685ee93e1107ef142cb470fc,True,,
dataset/val/Greening/2025_12_21_IMG (7).JPG,2025_12_21_IMG (7).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,42642,c42a967bb576c4b2698aac7c9014292fe05a74d24bb36d166b052ff0c9404a57,True,,
dataset/val/Greening/2025_12_21_IMG (75).JPG,2025_12_21_IMG (75).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,46925,6c4cc0977056b2680304cc992d761ffe22b423710d7a0f987db6137f66312ebf,True,,
dataset/val/Greening/2025_12_21_IMG (76).JPG,2025_12_21_IMG (76).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,41052,ec6bb03f91935da5bf14540d188579bf86ef371d8bd4f1dd5c7aaa467e04df85,True,,
dataset/val/Greening/2025_12_21_IMG (77).JPG,2025_12_21_IMG (77).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,40884,58e5ac4998d4cc63c026900be1e9efe78e484e7fe038d26a305434f87cd59149,True,,
dataset/val/Greening/2025_12_21_IMG (84).JPG,2025_12_21_IMG (84).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,45297,c2ade3f9e527c532f5c095f7d6904ff3fcf52f56704d4ccaacf2496f88793ecd,True,,
dataset/val/Greening/2025_12_21_IMG (88).JPG,2025_12_21_IMG (88).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,39170,0fb54f5d48236fa3ac5e9bf7126bbe8e0faac1ea03dcd21663e462e7c30b948f,True,,
dataset/val/Greening/2025_12_21_IMG (95).JPG,2025_12_21_IMG (95).JPG,Greening,val,.jpg,560,420,RGB,JPEG,1,40930,64366f12e3440221e49cb6722b9eaa35b88f011c6ab13842f29a59102c22e466,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (109).JPG,2025_11_21_IMG (109).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,28722,c0c57a22a00522dee52aca32407cf33440f91be5075c1bc2f9b466056aa729d4,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (114).JPG,2025_11_21_IMG (114).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,30481,a90d0f7a8b3c87907fef99f5b233b69b0b3ae0fd4c078ee63673654fdc6bf06c,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (115).JPG,2025_11_21_IMG (115).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,27219,3b81f8a57b8d0e924a2c0f239836efab59ac72ee176b4bbd0167cb6390a973a3,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (117).JPG,2025_11_21_IMG (117).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,40086,82f6d2c87bb664f62c057451a1d3a8aa2cf0e3782c466befb15cf6917daea2e6,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (121).JPG,2025_11_21_IMG (121).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,33969,b3999009bc12d084ed418b51ae514e9343797b3d71c74ebac0d43f5e5d403992,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (136).JPG,2025_11_21_IMG (136).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,33820,f20573097807823fa7d8ca6d06cb70cc716858f4b9dd5fb37850f3161d0c1910,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (138).JPG,2025_11_21_IMG (138).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,33613,0d4a6f13a9845cc1955588d49bc468876d3b631ffff6a45d1bf20d931b960cdf,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (147).JPG,2025_11_21_IMG (147).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,38770,97e538cc793056e0adf7d6b88125ff872a640bcc66506ec8fab38ca4470690d2,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (15).JPG,2025_11_21_IMG (15).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,38923,5ce376466b65d554ab2d49647d1f1478f51234677ccce4299eda262d76586b1b,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (151).JPG,2025_11_21_IMG (151).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,37127,86d542548d0405969e360c314098587248de8cdf72c86e038b4f436d24b0c411,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (152).JPG,2025_11_21_IMG (152).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,36840,99212aec53f51c8b0d29dce9fc9b15e2509ee9c50e88de51f6843a99e610de8d,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (155).JPG,2025_11_21_IMG (155).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,46274,d4f88802443d980fe9b9b40bb4d3b467b062531bf8c41cac16a3024ececc8908,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (160).JPG,2025_11_21_IMG (160).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,37898,cb701fc9b62e16ce908ec509183878ebb6814ca001de1eb7f1138b77915f20e3,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (161).JPG,2025_11_21_IMG (161).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,37910,17acde8b037dc890a881da4e5050e0caf610391a73997c85ab02d541a5e6255c,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (166).JPG,2025_11_21_IMG (166).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,38053,61b903e13bca3145d29c7599a668a06a17faefe234b424d495dfd498cbcca233,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (180).JPG,2025_11_21_IMG (180).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,52675,ff04ea03102c63549c44ba5e066c251ed59729938b77cff9110101921200475f,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (183).JPG,2025_11_21_IMG (183).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,44275,55a83ff8267e25ded7377f2bfaa1420078be7a449bc854c6f9588b52f12a8054,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (184).JPG,2025_11_21_IMG (184).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,44081,ebee33a93c3854023ddbaf15b51f5eef65156c8018af730d2b10e47017983638,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (187).JPG,2025_11_21_IMG (187).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,43962,385e0f3cce59c97fa744ba631d885736e806e40b81a4da92d16d942538b5bc32,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (203).JPG,2025_11_21_IMG (203).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,47747,644cb425b1e29925f2dc51f7cf4e5a3045cb5e14bdc43ca175fe7a2b3b7b1e21,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (205).JPG,2025_11_21_IMG (205).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,51903,e268c14dbc1f497517529d74edb72f70761f2d55555432a91f5b83ae17d6f504,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (221).JPG,2025_11_21_IMG (221).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,39693,9cce76e9d4d52b2c1b0a1b313e2371a364224f3f1d897405ac450e838b19b815,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (231).JPG,2025_11_21_IMG (231).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,36873,48607a73e879b7708c2e275751d37e4df33e72f77b581cb4bdce7de76bf4b259,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (239).JPG,2025_11_21_IMG (239).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,44173,ee37716ca4abb925e2858d4941d45ab7afd4dbc1d70aea5726eaf3c931901be8,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (245).JPG,2025_11_21_IMG (245).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,44536,6325a2aaa70c3c21bc5466512cd25f38001688b7424baacd7c5f93cb9e3dedca,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (246).JPG,2025_11_21_IMG (246).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,44080,34d566bdacafda2d418b4f3e1d9d1da46c60281c6321d9ce55784228cfb710ca,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (248).JPG,2025_11_21_IMG (248).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,53220,a1e0cc61b3f99aa7dcba4deefe21e93ae80a1d740d847d52a0beca42a115dbd5,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (251).JPG,2025_11_21_IMG (251).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,48541,5ea4e56804e64ca4691dca4f2508c2069c6990a6d7bc9c7215128fe2b064dbfd,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (253).JPG,2025_11_21_IMG (253).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,49061,9e922534eb2c946446440c694db7928c1a50379edc9600fc91d502dce03cef84,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (257).JPG,2025_11_21_IMG (257).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,48712,559fb5b9d0befd64f7a20533803d03b5cd81150dd1d69c51e02f32325ea82e7f,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (260).JPG,2025_11_21_IMG (260).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,56626,9e95f1132144a967ef1b4a25bf563c82ba7ff9496e58b17cb8d4864c49f474ff,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (261).JPG,2025_11_21_IMG (261).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,56267,a72ed79ad060d22d4ad3a6239a700badd6f64ebba0d7a37ccab7c7a22bd68b56,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (267).JPG,2025_11_21_IMG (267).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,52200,a92caefc9e8e5bcf54e4b6de16c793ddd30e9b2827701c010d27b0e515da3527,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (277).JPG,2025_11_21_IMG (277).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,52443,9b0c5e9d4af82194eb7576f2b0cd518119285c0acb3d2fb04cbf22bf8dbfe653,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (291).JPG,2025_11_21_IMG (291).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,44232,5a1124b2d674283a44ab8121b7c07a48b3801890de1471930d0aa769fb7cce55,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (296).JPG,2025_11_21_IMG (296).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,46820,073d2ad2c3a03a7f34cc513c7b25dc979e6c1299cb961883ad129ccc74b137d2,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (299).JPG,2025_11_21_IMG (299).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,46223,beb555a6f3832cc57239df5d5d5017b062115b9b68385851831947fea52ff745,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (4).JPG,2025_11_21_IMG (4).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,46374,5a0ea48976a11161ef17bc08f9abc5f38a3444f1034f518cb530cb3d87fe6da4,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (42).JPG,2025_11_21_IMG (42).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,35035,04f9c2d50b4172a7619e0da4a67124b10c5564d4ca92f88ecdf7d1050ce6f1e7,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (45).JPG,2025_11_21_IMG (45).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,35589,8e4dd29b612ae7c08bdc0843a3301b99aa9da9664f174c85db907c0d20b62a46,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (66).JPG,2025_11_21_IMG (66).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,43019,c2e6fadb771a6b99d621b71265d8f0704ab2214e583b503ebd95ae997aff69eb,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (68).JPG,2025_11_21_IMG (68).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,36317,b94a041e0bfb5283e16e56a3e6eb203d6f771ee9ffa9499f4a68becbf2e717f4,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (74).JPG,2025_11_21_IMG (74).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,39781,22ffa7cc48bd89d39161f5dff67f7e1770f1bb11f059b7f0c7902a52c316c32f,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (75).JPG,2025_11_21_IMG (75).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,39781,22ffa7cc48bd89d39161f5dff67f7e1770f1bb11f059b7f0c7902a52c316c32f,True,,
dataset/val/Healthy leaf/2025_11_21_IMG (94).JPG,2025_11_21_IMG (94).JPG,Healthy leaf,val,.jpg,560,420,RGB,JPEG,1,39596,36912b9f8fc8f7619f02effaec519ec17a398688b9c85fa3391edc4c617523b4,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (101).JPG,2025_12_21_IMG (101).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,55661,7c526bef19c885bdcacf9994c28050858f9af434bdb5db84636c7a949cab3378,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (11).JPG,2025_12_21_IMG (11).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,30767,3889cb7e5b45e5efac5e5ca3e354be16c8e087017b5d380a3db9b5b757b89f31,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (110).JPG,2025_12_21_IMG (110).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,58926,2278d11c6727ac669d2a668f358b36525150a25621ffdb46ca5f168cc1342e4a,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (112).JPG,2025_12_21_IMG (112).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,47007,219fcfaf90f39be0f3c45640ae3811ad94510b8c8407076d0c367388e95d69d5,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (113).JPG,2025_12_21_IMG (113).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,45741,0a6d4528246a7f07ad83658ba2818c6f26e5ffb68d6d8da36730cbf18e46b651,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (119).JPG,2025_12_21_IMG (119).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,48403,5f85c280d4ddfe68e5eae343584b3d6e8a94b6192b4180ab42ddba48cd131c96,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (135).JPG,2025_12_21_IMG (135).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,46376,49fad4da16ea394ece9e4998fb33ea064c16e63b376e644cc5f9b76db9740777,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (139).JPG,2025_12_21_IMG (139).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,56255,3f261f6ec0a49ee866eedfa6563dd0d33eb5eb0c564156af592d19ee78ea3ae9,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (141).JPG,2025_12_21_IMG (141).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,44139,fa8c66ed153648b5f1e283b07c016110feca94f3c08f9ac965bc1a23413b5896,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (143).JPG,2025_12_21_IMG (143).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,64885,ac1c63e2f9b4f7d56eb787e413f05ca15e63bd971688e1abfc72fe69f613b033,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (146).JPG,2025_12_21_IMG (146).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,62375,729e9851af857b7d07af02f576691c30ace7f89d6fd69e0c0a16c49fd3024757,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (150).JPG,2025_12_21_IMG (150).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,51736,5566ce5b04be7023d31944a5073b5a9ee408a19e19f0b7f5d4c64d04bb79152c,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (156).JPG,2025_12_21_IMG (156).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,48266,1c864aef8055431a9435bf3c28f22cf8c7960e539cbae2b164c28f34ce540d32,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (163).JPG,2025_12_21_IMG (163).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,46797,c812dff7f4d4c0e8f1e6a0767865fe4043513239589cab5ef1dd682c528a6234,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (170).JPG,2025_12_21_IMG (170).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,36808,6c90f7b612c70542dbf57f65176a27acab6119765f62804d668acc64554cb19b,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (172).JPG,2025_12_21_IMG (172).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,36982,675fd3e26b23d60041c7b29aaef9429a65656bef0f5b3d734b373d7fbca9f649,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (188).JPG,2025_12_21_IMG (188).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,39451,e3c746768774f126a389923b363ee1766e2b0d975761efacf1e7d41a87c416cf,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (190).JPG,2025_12_21_IMG (190).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,33393,ea16a9bd4d2abd884131bc437c993efe14bfb00c098109b268c12d8ad8a089f3,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (199).JPG,2025_12_21_IMG (199).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,40046,961367dee7627ebe38965ea29eba23322e90966ca0243c38d165047f4f3cc907,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (2).JPG,2025_12_21_IMG (2).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,37624,e8979abdcf2b95baf706c39b395524ef4998bf1c50b725c98d383ca0398fcee1,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (20).JPG,2025_12_21_IMG (20).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,41566,8ab4687b01f5f79fec9fe001797d98fa5b2d05a3e2079f66a8bed773a245b6af,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (201).JPG,2025_12_21_IMG (201).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,33069,2736f12c5dae6f2d7505d52a2a28312db843643bd648d9e93950295a9994a5d9,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (206).JPG,2025_12_21_IMG (206).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,41379,1bcf8df0ca8922e5690bbead7b6614898d75bf7296ff3db08b5e02340b7a1c94,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (211).JPG,2025_12_21_IMG (211).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,33569,1412ae304aeb40aa14761588b60028f7190048cdb6191769b1f5ac20376ff017,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (220).JPG,2025_12_21_IMG (220).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,43398,8863b8eecdaa9b656735c31429f3632109b16b286f978205068198d936c5b46a,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (225).JPG,2025_12_21_IMG (225).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,45412,df07bc41b1f36ff8b4db42e32c58b375f4a6f2d7fcc34726dbdb57a5ba5b10f2,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (227).JPG,2025_12_21_IMG (227).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,41989,27aeba3496125835fb5695a641c8dbc398432b10b51eeabc7f50dd92041193e2,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (234).JPG,2025_12_21_IMG (234).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,34841,0e4275467ce82540b2a16d79bb69163ac544d126249c473e176b17fba25bf805,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (254).JPG,2025_12_21_IMG (254).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,51472,834d4c73a9e7c358f93d855fd3547c4d5cb756f68d7b1f1eb7b320c6359f9ee0,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (256).JPG,2025_12_21_IMG (256).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,54910,cfa719d20153f6d53aaffb87f78d9133ab9aa668e020dc25d7a284dc879e1495,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (258).JPG,2025_12_21_IMG (258).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,55905,d475a84e11fc30453b129d559d514003a94c6645c9aae1503de22b74aa157765,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (264).JPG,2025_12_21_IMG (264).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,55156,f960ee4e1dc290e44bb076cc1a5397d4edff5c56540617543ff55c049a229746,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (266).JPG,2025_12_21_IMG (266).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,43398,0fad7b5bdc848761b25818aed8e98bd075759239bae6d20e2e0cf14534a3cee9,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (273).JPG,2025_12_21_IMG (273).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,42793,cdc6fe33d8512d2fbb5ab1a218a8c43b7aee8369cd1d9b4edb45ed35435dccd1,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (274).JPG,2025_12_21_IMG (274).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,40269,66bdd20206cf0d942cbbda14c3a4dd028ecfb942b26aa7bb1c63fb68e86b310d,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (292).JPG,2025_12_21_IMG (292).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,32284,6c3c072a6df0036dd44ef4e87bb1d064a87aaa71231e964fea330677b3adaf48,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (294).JPG,2025_12_21_IMG (294).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,39728,2d208b7e2425faf4be63b8be488081789c8beecef8a4836fae8a177d7f7d2cc1,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (305).JPG,2025_12_21_IMG (305).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,43968,2a64a8e287d21b4ad3fd827a00cea3ef25eef54533b46806a658eb5240e4a02a,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (310).JPG,2025_12_21_IMG (310).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,42523,9638616d327a23abf1cf531407eb6f4401e588579e7d9af022f1d84155a30d05,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (52).JPG,2025_12_21_IMG (52).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,58676,ae8d6a52c8a496eb3874e901bfbb56a382362574a655e43d6f452d10af1e911c,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (71).JPG,2025_12_21_IMG (71).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,45340,036cd715bee5aee9fc3d2d6e47c04df9f8cd130ab62a4b743e4d68597b16b1cf,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (78).JPG,2025_12_21_IMG (78).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,50144,5b217c5ce61699d7b21fe4305151582f1b614fe1f07d2e4c6a1041e2d7ad490f,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (79).JPG,2025_12_21_IMG (79).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,50105,62a76e17025c2ed450ec9e99b14a151522d1e753ee2a2f26dfed944b17685dea,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (88).JPG,2025_12_21_IMG (88).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,64189,7a8fed725abeb7af534d35ad2f81c26f6d7624197528e676c561f77c1dc790fb,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (90).JPG,2025_12_21_IMG (90).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,57986,5d2d70fdefaa800c164098b0d0999efc3ef3b147308f8a73bd7f2a850eb75084,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (92).JPG,2025_12_21_IMG (92).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,45188,25c0fb07d30533362bb93aec790979fbb0511c4d90d3894db3ea510fddcb5284,True,,
dataset/test/Algal leaf spot/2025_12_21_IMG (93).JPG,2025_12_21_IMG (93).JPG,Algal leaf spot,test,.jpg,560,420,RGB,JPEG,1,44017,ed32a9e1185f7352136fb223e1b3dbe875230baa3dd2e833cda536d4c0c5880b,True,,
dataset/test/Black spot/2025_12_20_IMG (101).JPG,2025_12_20_IMG (101).JPG,Black spot,test,.jpg,560,420,RGB,JPEG,1,47712,cca6d18e47c016ea8e3805c6c4597a3ee626883c93361b208f0bcd5fc74ccfe2,True,,
dataset/test/Black spot/2025_12_20_IMG (11).JPG,2025_12_20_IMG (11).JPG,Black spot,test,.jpg,560,420,RGB,JPEG,1,35501,9740f187b46b9fbf12b402fdbc04e2a2ae2b6515bfcc9a9a51be483b255c36bb,True,,
dataset/test/Black spot/2025_12_20_IMG (110).JPG,2025_12_20_IMG (110).JPG,Black spot,test,.jpg,560,420,RGB,JPEG,1,40546,0c00fb4869a82f0b8e19992e87b826aba402cdc254374049b1e59f2ea099a7fc,True,,
dataset/test/Black spot/2025_12_20_IMG (112).JPG,2025_12_20_IMG (112).JPG,Black spot,test,.jpg,560,420,RGB,JPEG,1,36745,9e4bd51aee5a16c42212871f6d0235ea4dc4f1c84e645028c86509dda031dcfe,True,,
