filepath,filename,class,split,date_token,image_number
dataset/test/Algal leaf spot/2025_12_21_IMG (199).JPG,2025_12_21_IMG (199).JPG,Algal leaf spot,test,2025-12-21,199
dataset/test/Algal leaf spot/2025_12_21_IMG (2).JPG,2025_12_21_IMG (2).JPG,Algal leaf spot,test,2025-12-21,2
dataset/test/Algal leaf spot/2025_12_21_IMG (20).JPG,2025_12_21_IMG (20).JPG,Algal leaf spot,test,2025-12-21,20
dataset/test/Algal leaf spot/2025_12_21_IMG (201).JPG,2025_12_21_IMG (201).JPG,Algal leaf spot,test,2025-12-21,201
dataset/test/Algal leaf spot/2025_12_21_IMG (206).JPG,2025_12_21_IMG (206).JPG,Algal leaf spot,test,2025-12-21,206
dataset/test/Algal leaf spot/2025_12_21_IMG (211).JPG,2025_12_21_IMG (211).JPG,Algal leaf spot,test,2025-12-21,211
dataset/test/Algal leaf spot/2025_12_21_IMG (220).JPG,2025_12_21_IMG (220).JPG,Algal leaf spot,test,2025-12-21,220
dataset/test/Algal leaf spot/2025_12_21_IMG (225).JPG,2025_12_21_IMG (225).JPG,Algal leaf spot,test,2025-12-21,225
dataset/test/Algal leaf spot/2025_12_21_IMG (227).JPG,2025_12_21_IMG (227).JPG,Algal leaf spot,test,2025-12-21,227
dataset/test/Algal leaf spot/2025_12_21_IMG (234).JPG,2025_12_21_IMG (234).JPG,Algal leaf spot,test,2025-12-21,234
dataset/test/Algal leaf spot/2025_12_21_IMG (254).JPG,2025_12_21_IMG (254).JPG,Algal leaf spot,test,2025-12-21,254
dataset/test/Algal leaf spot/2025_12_21_IMG (256).JPG,2025_12_21_IMG (256).JPG,Algal leaf spot,test,2025-12-21,256
dataset/test/Algal leaf spot/2025_12_21_IMG (258).JPG,2025_12_21_IMG (258).JPG,Algal leaf spot,test,2025-12-21,258
dataset/test/Algal leaf spot/2025_12_21_IMG (264).JPG,2025_12_21_IMG (264).JPG,Algal leaf spot,test,2025-12-21,264
dataset/test/Algal leaf spot/2025_12_21_IMG (266).JPG,2025_12_21_IMG (266).JPG,Algal leaf spot,test,2025-12-21,266
dataset/test/Algal leaf spot/2025_12_21_IMG (273).JPG,2025_12_21_IMG (273).JPG,Algal leaf spot,test,2025-12-21,273
dataset/test/Algal leaf spot/2025_12_21_IMG (274).JPG,2025_12_21_IMG (274).JPG,Algal leaf spot,test,2025-12-21,274
dataset/test/Algal leaf spot/2025_12_21_IMG (292).JPG,2025_12_21_IMG (292).JPG,Algal leaf spot,test,2025-12-21,292
dataset/test/Algal leaf spot/2025_12_21_IMG (294).JPG,2025_12_21_IMG (294).JPG,Algal leaf spot,test,2025-12-21,294
dataset/test/Algal leaf spot/2025_12_21_IMG (305).JPG,2025_12_21_IMG (305).JPG,Algal leaf spot,test,2025-12-21,305
dataset/test/Algal leaf spot/2025_12_21_IMG (310).JPG,2025_12_21_IMG (310).JPG,Algal leaf spot,test,2025-12-21,310
dataset/test/Algal leaf spot/2025_12_21_IMG (52).JPG,2025_12_21_IMG (52).JPG,Algal leaf spot,test,2025-12-21,52
dataset/test/Algal leaf spot/2025_12_21_IMG (71).JPG,2025_12_21_IMG (71).JPG,Algal leaf spot,test,2025-12-21,71
dataset/test/Algal leaf spot/2025_12_21_IMG (78).JPG,2025_12_21_IMG (78).JPG,Algal leaf spot,test,2025-12-21,78
dataset/test/Algal leaf spot/2025_12_21_IMG (79).JPG,2025_12_21_IMG (79).JPG,Algal leaf spot,test,2025-12-21,79
dataset/test/Algal leaf spot/2025_12_21_IMG (88).JPG,2025_12_21_IMG (88).JPG,Algal leaf spot,test,2025-12-21,88
dataset/test/Algal leaf spot/2025_12_21_IMG (90).JPG,2025_12_21_IMG (90).JPG,Algal leaf spot,test,2025-12-21,90
dataset/test/Algal leaf spot/2025_12_21_IMG (92).JPG,2025_12_21_IMG (92).JPG,Algal leaf spot,test,2025-12-21,92
dataset/test/Algal leaf spot/2025_12_21_IMG (93).JPG,2025_12_21_IMG (93).JPG,Algal leaf spot,test,2025-12-21,93
dataset/test/Black spot/2025_12_20_IMG (101).JPG,2025_12_20_IMG (101).JPG,Black spot,test,2025-12-20,101
dataset/test/Black spot/2025_12_20_IMG (11).JPG,2025_12_20_IMG (11).JPG,Black spot,test,2025-12-20,11
dataset/test/Black spot/2025_12_20_IMG (110).JPG,2025_12_20_IMG (110).JPG,Black spot,test,2025-12-20,110
dataset/test/Black spot/2025_12_20_IMG (112).JPG,2025_12_20_IMG (112).JPG,Black spot,test,2025-12-20,112
dataset/test/Black spot/2025_12_20_IMG (113).JPG,2025_12_20_IMG (113).JPG,Black spot,test,2025-12-20,113
dataset/test/Black spot/2025_12_20_IMG (119).JPG,2025_12_20_IMG (119).JPG,Black spot,test,2025-12-20,119
dataset/test/Black spot/2025_12_20_IMG (135).JPG,2025_12_20_IMG (135).JPG,Black spot,test,2025-12-20,135
dataset/test/Black spot/2025_12_20_IMG (139).JPG,2025_12_20_IMG (139).JPG,Black spot,test,2025-12-20,139
dataset/test/Black spot/2025_12_20_IMG (141).JPG,2025_12_20_IMG (141).JPG,Black spot,test,2025-12-20,141
dataset/test/Black spot/2025_12_20_IMG (143).JPG,2025_12_20_IMG (143).JPG,Black spot,test,2025-12-20,143
dataset/test/Black spot/2025_12_20_IMG (146).JPG,2025_12_20_IMG (146).JPG,Black spot,test,2025-12-20,146
dataset/test/Black spot/2025_12_20_IMG (150).JPG,2025_12_20_IMG (150).JPG,Black spot,test,2025-12-20,150
dataset/test/Black spot/2025_12_20_IMG (156).JPG,2025_12_20_IMG (156).JPG,Black spot,test,2025-12-20,156
dataset/test/Black spot/2025_12_20_IMG (163).JPG,2025_12_20_IMG (163).JPG,Black spot,test,2025-12-20,163
dataset/test/Black spot/2025_12_20_IMG (170).JPG,2025_12_20_IMG (170).JPG,Black spot,test,2025-12-20,170
dataset/test/Black spot/2025_12_20_IMG (172).JPG,2025_12_20_IMG (172).JPG,Black spot,test,2025-12-20,172
dataset/test/Black spot/2025_12_20_IMG (190).JPG,2025_12_20_IMG (190).JPG,Black spot,test,2025-12-20,190
dataset/test/Black spot/2025_12_20_IMG (199).JPG,2025_12_20_IMG (199).JPG,Black spot,test,2025-12-20,199
dataset/test/Black spot/2025_12_20_IMG (2).JPG,2025_12_20_IMG (2).JPG,Black spot,test,2025-12-20,2
dataset/test/Black spot/2025_12_20_IMG (20).JPG,2025_12_20_IMG (20).JPG,Black spot,test,2025-12-20,20
dataset/test/Black spot/2025_12_20_IMG (201).JPG,2025_12_20_IMG (201).JPG,Black spot,test,2025-12-20,201
dataset/test/Black spot/2025_12_20_IMG (206).JPG,2025_12_20_IMG (206).JPG,Black spot,test,2025-12-20,206
dataset/test/Black spot/2025_12_20_IMG (211).JPG,2025_12_20_IMG (211).JPG,Black spot,test,2025-12-20,211
dataset/test/Black spot/2025_12_20_IMG (220).JPG,2025_12_20_IMG (220).JPG,Black spot,test,2025-12-20,220
dataset/test/Black spot/2025_12_20_IMG (225).JPG,2025_12_20_IMG (225).JPG,Black spot,test,2025-12-20,225
dataset/test/Black spot/2025_12_20_IMG (227).JPG,2025_12_20_IMG (227).JPG,Black spot,test,2025-12-20,227
dataset/test/Black spot/2025_12_20_IMG (234).JPG,2025_12_20_IMG (234).JPG,Black spot,test,2025-12-20,234
dataset/test/Black spot/2025_12_20_IMG (254).JPG,2025_12_20_IMG (254).JPG,Black spot,test,2025-12-20,254
dataset/test/Black spot/2025_12_20_IMG (256).JPG,2025_12_20_IMG (256).JPG,Black spot,test,2025-12-20,256
dataset/test/Black spot/2025_12_20_IMG (258).JPG,2025_12_20_IMG (258).JPG,Black spot,test,2025-12-20,258
dataset/test/Black spot/2025_12_20_IMG (264).JPG,2025_12_20_IMG (264).JPG,Black spot,test,2025-12-20,264
dataset/test/Black spot/2025_12_20_IMG (266).JPG,2025_12_20_IMG (266).JPG,Black spot,test,2025-12-20,266
dataset/test/Black spot/2025_12_20_IMG (273).JPG,2025_12_20_IMG (273).JPG,Black spot,test,2025-12-20,273
dataset/test/Black spot/2025_12_20_IMG (274).JPG,2025_12_20_IMG (274).JPG,Black spot,test,2025-12-20,274
dataset/test/Black spot/2025_12_20_IMG (292).JPG,2025_12_20_IMG (292).JPG,Black spot,test,2025-12-20,292
dataset/test/Black spot/2025_12_20_IMG (294).JPG,2025_12_20_IMG (294).JPG,Black spot,test,2025-12-20,294
dataset/test/Black spot/2025_12_20_IMG (305).JPG,2025_12_20_IMG (305).JPG,Black spot,test,2025-12-20,305
dataset/test/Black spot/2025_12_20_IMG (310).JPG,2025_12_20_IMG (310).JPG,Black spot,test,2025-12-20,310
dataset/test/Black spot/2025_12_20_IMG (34).JPG,2025_12_20_IMG (34).JPG,Black spot,test,2025-12-20,34
dataset/test/Black spot/2025_12_20_IMG (49).JPG,2025_12_20_IMG (49).JPG,Black spot,test,2025-12-20,49
dataset/test/Black spot/2025_12_20_IMG (53).JPG,2025_12_20_IMG (53).JPG,Black spot,test,2025-12-20,53
dataset/test/Black spot/2025_12_20_IMG (60).JPG,2025_12_20_IMG (60).JPG,Black spot,test,2025-12-20,60
dataset/test/Black spot/2025_12_20_IMG (73).JPG,2025_12_20_IMG (73).JPG,Black spot,test,2025-12-20,73
dataset/test/Black spot/2025_12_20_IMG (74).JPG,2025_12_20_IMG (74).JPG,Black spot,test,2025-12-20,74
dataset/test/Black spot/2025_12_20_IMG (8).JPG,2025_12_20_IMG (8).JPG,Black spot,test,2025-12-20,8
dataset/test/Black spot/2025_12_20_IMG (86).JPG,2025_12_20_IMG (86).JPG,Black spot,test,2025-12-20,86
dataset/test/Black spot/2025_12_20_IMG (89).JPG,2025_12_20_IMG (89).JPG,Black spot,test,2025-12-20,89
dataset/test/Black spot/2025_12_20_IMG (9).JPG,2025_12_20_IMG (9).JPG,Black spot,test,2025-12-20,9
dataset/test/Black spot/2025_12_20_IMG (91).JPG,2025_12_20_IMG (91).JPG,Black spot,test,2025-12-20,91
dataset/test/Black spot/2025_12_20_IMG (92).JPG,2025_12_20_IMG (92).JPG,Black spot,test,2025-12-20,92
dataset/test/Black spot/2025_12_20_IMG (97).JPG,2025_12_20_IMG (97).JPG,Black spot,test,2025-12-20,97
dataset/test/Citrus canker/2025_12_21_IMG (205).JPG,2025_12_21_IMG (205).JPG,Citrus canker,test,2025-12-21,205
dataset/test/Citrus canker/2025_12_21_IMG (214).JPG,2025_12_21_IMG (214).JPG,Citrus canker,test,2025-12-21,214
dataset/test/Citrus canker/2025_12_21_IMG (215).JPG,2025_12_21_IMG (215).JPG,Citrus canker,test,2025-12-21,215
dataset/test/Citrus canker/2025_12_21_IMG (217).JPG,2025_12_21_IMG (217).JPG,Citrus canker,test,2025-12-21,217
dataset/test/Citrus canker/2025_12_21_IMG (218).JPG,2025_12_21_IMG (218).JPG,Citrus canker,test,2025-12-21,218
dataset/test/Citrus canker/2025_12_21_IMG (224).JPG,2025_12_21_IMG (224).JPG,Citrus canker,test,2025-12-21,224
dataset/test/Citrus canker/2025_12_21_IMG (242).JPG,2025_12_21_IMG (242).JPG,Citrus canker,test,2025-12-21,242
dataset/test/Citrus canker/2025_12_21_IMG (246).JPG,2025_12_21_IMG (246).JPG,Citrus canker,test,2025-12-21,246
dataset/test/Citrus canker/2025_12_21_IMG (249).JPG,2025_12_21_IMG (249).JPG,Citrus canker,test,2025-12-21,249
dataset/test/Citrus canker/2025_12_21_IMG (251).JPG,2025_12_21_IMG (251).JPG,Citrus canker,test,2025-12-21,251
dataset/test/Citrus canker/2025_12_21_IMG (254).JPG,2025_12_21_IMG (254).JPG,Citrus canker,test,2025-12-21,254
dataset/test/Citrus canker/2025_12_21_IMG (259).JPG,2025_12_21_IMG (259).JPG,Citrus canker,test,2025-12-21,259
dataset/test/Citrus canker/2025_12_21_IMG (265).JPG,2025_12_21_IMG (265).JPG,Citrus canker,test,2025-12-21,265
dataset/test/Citrus canker/2025_12_21_IMG (273).JPG,2025_12_21_IMG (273).JPG,Citrus canker,test,2025-12-21,273
dataset/test/Citrus canker/2025_12_21_IMG (281).JPG,2025_12_21_IMG (281).JPG,Citrus canker,test,2025-12-21,281
dataset/test/Citrus canker/2025_12_21_IMG (283).JPG,2025_12_21_IMG (283).JPG,Citrus canker,test,2025-12-21,283
dataset/test/Citrus canker/2025_12_21_IMG (303).JPG,2025_12_21_IMG (303).JPG,Citrus canker,test,2025-12-21,303
dataset/test/Citrus canker/2025_12_21_IMG (312).JPG,2025_12_21_IMG (312).JPG,Citrus canker,test,2025-12-21,312
dataset/test/Citrus canker/2025_12_21_IMG (313).JPG,2025_12_21_IMG (313).JPG,Citrus canker,test,2025-12-21,313
dataset/test/Citrus canker/2025_12_21_IMG (314).JPG,2025_12_21_IMG (314).JPG,Citrus canker,test,2025-12-21,314
dataset/test/Citrus canker/2025_12_21_IMG (316).JPG,2025_12_21_IMG (316).JPG,Citrus canker,test,2025-12-21,316
dataset/test/Citrus canker/2025_12_21_IMG (321).JPG,2025_12_21_IMG (321).JPG,Citrus canker,test,2025-12-21,321
dataset/test/Citrus canker/2025_12_21_IMG (327).JPG,2025_12_21_IMG (327).JPG,Citrus canker,test,2025-12-21,327
dataset/test/Citrus canker/2025_12_21_IMG (337).JPG,2025_12_21_IMG (337).JPG,Citrus canker,test,2025-12-21,337
dataset/test/Citrus canker/2025_12_21_IMG (342).JPG,2025_12_21_IMG (342).JPG,Citrus canker,test,2025-12-21,342
dataset/test/Citrus canker/2025_12_21_IMG (344).JPG,2025_12_21_IMG (344).JPG,Citrus canker,test,2025-12-21,344
dataset/test/Citrus canker/2025_12_21_IMG (352).JPG,2025_12_21_IMG (352).JPG,Citrus canker,test,2025-12-21,352
dataset/test/Citrus canker/2025_12_21_IMG (374).JPG,2025_12_21_IMG (374).JPG,Citrus canker,test,2025-12-21,374
dataset/test/Citrus canker/2025_12_21_IMG (376).JPG,2025_12_21_IMG (376).JPG,Citrus canker,test,2025-12-21,376
dataset/test/Citrus canker/2025_12_21_IMG (378).JPG,2025_12_21_IMG (378).JPG,Citrus canker,test,2025-12-21,378
dataset/test/Citrus canker/2025_12_21_IMG (385).JPG,2025_12_21_IMG (385).JPG,Citrus canker,test,2025-12-21,385
dataset/test/Citrus canker/2025_12_21_IMG (387).JPG,2025_12_21_IMG (387).JPG,Citrus canker,test,2025-12-21,387
dataset/test/Citrus canker/2025_12_21_IMG (395).JPG,2025_12_21_IMG (395).JPG,Citrus canker,test,2025-12-21,395
dataset/test/Citrus canker/2025_12_21_IMG (396).JPG,2025_12_21_IMG (396).JPG,Citrus canker,test,2025-12-21,396
dataset/test/Citrus canker/2025_12_21_IMG (416).JPG,2025_12_21_IMG (416).JPG,Citrus canker,test,2025-12-21,416
dataset/test/Citrus canker/2025_12_21_IMG (418).JPG,2025_12_21_IMG (418).JPG,Citrus canker,test,2025-12-21,418
dataset/test/Citrus canker/2025_12_21_IMG (431).JPG,2025_12_21_IMG (431).JPG,Citrus canker,test,2025-12-21,431
dataset/test/Citrus canker/2025_12_21_IMG (437).JPG,2025_12_21_IMG (437).JPG,Citrus canker,test,2025-12-21,437
dataset/test/Citrus canker/2025_12_21_IMG (460).JPG,2025_12_21_IMG (460).JPG,Citrus canker,test,2025-12-21,460
dataset/test/Citrus canker/2025_12_21_IMG (476).JPG,2025_12_21_IMG (476).JPG,Citrus canker,test,2025-12-21,476
dataset/test/Citrus canker/2025_12_21_IMG (481).JPG,2025_12_21_IMG (481).JPG,Citrus canker,test,2025-12-21,481
dataset/test/Citrus canker/2025_12_21_IMG (484).JPG,2025_12_21_IMG (484).JPG,Citrus canker,test,2025-12-21,484
dataset/test/Citrus canker/2025_12_21_IMG (489).JPG,2025_12_21_IMG (489).JPG,Citrus canker,test,2025-12-21,489
dataset/test/Citrus canker/2025_12_21_IMG (497).JPG,2025_12_21_IMG (497).JPG,Citrus canker,test,2025-12-21,497
dataset/test/Citrus canker/2025_12_21_IMG (503).JPG,2025_12_21_IMG (503).JPG,Citrus canker,test,2025-12-21,503
dataset/test/Citrus canker/2025_12_21_IMG (504).JPG,2025_12_21_IMG (504).JPG,Citrus canker,test,2025-12-21,504
dataset/test/Citrus canker/2025_12_21_IMG (510).JPG,2025_12_21_IMG (510).JPG,Citrus canker,test,2025-12-21,510
dataset/test/Citrus canker/2025_12_21_IMG (511).JPG,2025_12_21_IMG (511).JPG,Citrus canker,test,2025-12-21,511
dataset/test/Citrus canker/2025_12_21_IMG (529).JPG,2025_12_21_IMG (529).JPG,Citrus canker,test,2025-12-21,529
dataset/test/Citrus canker/2025_12_21_IMG (534).JPG,2025_12_21_IMG (534).JPG,Citrus canker,test,2025-12-21,534
dataset/test/Citrus canker/2025_12_21_IMG (542).JPG,2025_12_21_IMG (542).JPG,Citrus canker,test,2025-12-21,542
dataset/test/Citrus canker/2025_12_21_IMG (548).JPG,2025_12_21_IMG (548).JPG,Citrus canker,test,2025-12-21,548
dataset/test/Citrus canker/2025_12_21_IMG (556).JPG,2025_12_21_IMG (556).JPG,Citrus canker,test,2025-12-21,556
dataset/test/Citrus canker/2025_12_21_IMG (559).JPG,2025_12_21_IMG (559).JPG,Citrus canker,test,2025-12-21,559
dataset/test/Citrus canker/2025_12_21_IMG (562).JPG,2025_12_21_IMG (562).JPG,Citrus canker,test,2025-12-21,562
dataset/test/Citrus canker/2025_12_21_IMG (564).JPG,2025_12_21_IMG (564).JPG,Citrus canker,test,2025-12-21,564
dataset/test/Citrus pest/2025_12_20_IMG (103).JPG,2025_12_20_IMG (103).JPG,Citrus pest,test,2025-12-20,103
dataset/test/Citrus pest/2025_12_20_IMG (112).JPG,2025_12_20_IMG (112).JPG,Citrus pest,test,2025-12-20,112
dataset/test/Citrus pest/2025_12_20_IMG (113).JPG,2025_12_20_IMG (113).JPG,Citrus pest,test,2025-12-20,113
dataset/test/Citrus pest/2025_12_20_IMG (115).JPG,2025_12_20_IMG (115).JPG,Citrus pest,test,2025-12-20,115
dataset/test/Citrus pest/2025_12_20_IMG (116).JPG,2025_12_20_IMG (116).JPG,Citrus pest,test,2025-12-20,116
dataset/test/Citrus pest/2025_12_20_IMG (122).JPG,2025_12_20_IMG (122).JPG,Citrus pest,test,2025-12-20,122
dataset/test/Citrus pest/2025_12_20_IMG (140).JPG,2025_12_20_IMG (140).JPG,Citrus pest,test,2025-12-20,140
dataset/test/Citrus pest/2025_12_20_IMG (144).JPG,2025_12_20_IMG (144).JPG,Citrus pest,test,2025-12-20,144
dataset/test/Citrus pest/2025_12_20_IMG (147).JPG,2025_12_20_IMG (147).JPG,Citrus pest,test,2025-12-20,147
dataset/test/Citrus pest/2025_12_20_IMG (149).JPG,2025_12_20_IMG (149).JPG,Citrus pest,test,2025-12-20,149
dataset/test/Citrus pest/2025_12_20_IMG (152).JPG,2025_12_20_IMG (152).JPG,Citrus pest,test,2025-12-20,152
dataset/test/Citrus pest/2025_12_20_IMG (157).JPG,2025_12_20_IMG (157).JPG,Citrus pest,test,2025-12-20,157
dataset/test/Citrus pest/2025_12_20_IMG (163).JPG,2025_12_20_IMG (163).JPG,Citrus pest,test,2025-12-20,163
dataset/test/Citrus pest/2025_12_20_IMG (171).JPG,2025_12_20_IMG (171).JPG,Citrus pest,test,2025-12-20,171
dataset/test/Citrus pest/2025_12_20_IMG (179).JPG,2025_12_20_IMG (179).JPG,Citrus pest,test,2025-12-20,179
dataset/test/Citrus pest/2025_12_20_IMG (180).JPG,2025_12_20_IMG (180).JPG,Citrus pest,test,2025-12-20,180
dataset/test/Citrus pest/2025_12_20_IMG (199).JPG,2025_12_20_IMG (199).JPG,Citrus pest,test,2025-12-20,199
dataset/test/Citrus pest/2025_12_20_IMG (207).JPG,2025_12_20_IMG (207).JPG,Citrus pest,test,2025-12-20,207
dataset/test/Citrus pest/2025_12_20_IMG (208).JPG,2025_12_20_IMG (208).JPG,Citrus pest,test,2025-12-20,208
dataset/test/Citrus pest/2025_12_20_IMG (209).JPG,2025_12_20_IMG (209).JPG,Citrus pest,test,2025-12-20,209
dataset/test/Citrus pest/2025_12_20_IMG (210).JPG,2025_12_20_IMG (210).JPG,Citrus pest,test,2025-12-20,210
dataset/test/Citrus pest/2025_12_20_IMG (215).JPG,2025_12_20_IMG (215).JPG,Citrus pest,test,2025-12-20,215
dataset/test/Citrus pest/2025_12_20_IMG (220).JPG,2025_12_20_IMG (220).JPG,Citrus pest,test,2025-12-20,220
dataset/test/Citrus pest/2025_12_20_IMG (23).JPG,2025_12_20_IMG (23).JPG,Citrus pest,test,2025-12-20,23
dataset/test/Citrus pest/2025_12_20_IMG (234).JPG,2025_12_20_IMG (234).JPG,Citrus pest,test,2025-12-20,234
dataset/test/Citrus pest/2025_12_20_IMG (236).JPG,2025_12_20_IMG (236).JPG,Citrus pest,test,2025-12-20,236
dataset/test/Citrus pest/2025_12_20_IMG (243).JPG,2025_12_20_IMG (243).JPG,Citrus pest,test,2025-12-20,243
dataset/test/Citrus pest/2025_12_20_IMG (263).JPG,2025_12_20_IMG (263).JPG,Citrus pest,test,2025-12-20,263
dataset/test/Citrus pest/2025_12_20_IMG (265).JPG,2025_12_20_IMG (265).JPG,Citrus pest,test,2025-12-20,265
dataset/test/Citrus pest/2025_12_20_IMG (267).JPG,2025_12_20_IMG (267).JPG,Citrus pest,test,2025-12-20,267
dataset/test/Citrus pest/2025_12_20_IMG (273).JPG,2025_12_20_IMG (273).JPG,Citrus pest,test,2025-12-20,273
dataset/test/Citrus pest/2025_12_20_IMG (282).JPG,2025_12_20_IMG (282).JPG,Citrus pest,test,2025-12-20,282
dataset/test/Citrus pest/2025_12_20_IMG (283).JPG,2025_12_20_IMG (283).JPG,Citrus pest,test,2025-12-20,283
dataset/test/Citrus pest/2025_12_20_IMG (301).JPG,2025_12_20_IMG (301).JPG,Citrus pest,test,2025-12-20,301
dataset/test/Citrus pest/2025_12_20_IMG (303).JPG,2025_12_20_IMG (303).JPG,Citrus pest,test,2025-12-20,303
dataset/test/Citrus pest/2025_12_20_IMG (315).JPG,2025_12_20_IMG (315).JPG,Citrus pest,test,2025-12-20,315
dataset/test/Citrus pest/2025_12_20_IMG (320).JPG,2025_12_20_IMG (320).JPG,Citrus pest,test,2025-12-20,320
dataset/test/Citrus pest/2025_12_20_IMG (341).JPG,2025_12_20_IMG (341).JPG,Citrus pest,test,2025-12-20,341
dataset/test/Citrus pest/2025_12_20_IMG (356).JPG,2025_12_20_IMG (356).JPG,Citrus pest,test,2025-12-20,356
dataset/test/Citrus pest/2025_12_20_IMG (360).JPG,2025_12_20_IMG (360).JPG,Citrus pest,test,2025-12-20,360
dataset/test/Citrus pest/2025_12_20_IMG (363).JPG,2025_12_20_IMG (363).JPG,Citrus pest,test,2025-12-20,363
dataset/test/Citrus pest/2025_12_20_IMG (368).JPG,2025_12_20_IMG (368).JPG,Citrus pest,test,2025-12-20,368
dataset/test/Citrus pest/2025_12_20_IMG (380).JPG,2025_12_20_IMG (380).JPG,Citrus pest,test,2025-12-20,380
dataset/test/Citrus pest/2025_12_20_IMG (381).JPG,2025_12_20_IMG (381).JPG,Citrus pest,test,2025-12-20,381
dataset/test/Citrus pest/2025_12_20_IMG (387).JPG,2025_12_20_IMG (387).JPG,Citrus pest,test,2025-12-20,387
dataset/test/Citrus pest/2025_12_20_IMG (388).JPG,2025_12_20_IMG (388).JPG,Citrus pest,test,2025-12-20,388
dataset/test/Citrus pest/2025_12_20_IMG (394).JPG,2025_12_20_IMG (394).JPG,Citrus pest,test,2025-12-20,394
dataset/test/Citrus pest/2025_12_20_IMG (399).JPG,2025_12_20_IMG (399).JPG,Citrus pest,test,2025-12-20,399
dataset/test/Citrus pest/2025_12_20_IMG (404).JPG,2025_12_20_IMG (404).JPG,Citrus pest,test,2025-12-20,404
dataset/test/Citrus pest/2025_12_20_IMG (42).JPG,2025_12_20_IMG (42).JPG,Citrus pest,test,2025-12-20,42
dataset/test/Citrus pest/2025_12_20_IMG (56).JPG,2025_12_20_IMG (56).JPG,Citrus pest,test,2025-12-20,56
dataset/test/Citrus pest/2025_12_20_IMG (67).JPG,2025_12_20_IMG (67).JPG,Citrus pest,test,2025-12-20,67
dataset/test/Citrus pest/2025_12_20_IMG (69).JPG,2025_12_20_IMG (69).JPG,Citrus pest,test,2025-12-20,69
dataset/test/Citrus pest/2025_12_20_IMG (82).JPG,2025_12_20_IMG (82).JPG,Citrus pest,test,2025-12-20,82
dataset/test/Citrus pest/2025_12_20_IMG (85).JPG,2025_12_20_IMG (85).JPG,Citrus pest,test,2025-12-20,85
dataset/test/Citrus pest/2025_12_20_IMG (87).JPG,2025_12_20_IMG (87).JPG,Citrus pest,test,2025-12-20,87
dataset/test/Citrus pest/2025_12_20_IMG (88).JPG,2025_12_20_IMG (88).JPG,Citrus pest,test,2025-12-20,88
dataset/test/Citrus pest/2025_12_20_IMG (89).JPG,2025_12_20_IMG (89).JPG,Citrus pest,test,2025-12-20,89
dataset/test/Citrus pest/2025_12_20_IMG (90).JPG,2025_12_20_IMG (90).JPG,Citrus pest,test,2025-12-20,90
dataset/test/Greening/2025_12_21_IMG (101).JPG,2025_12_21_IMG (101).JPG,Greening,test,2025-12-21,101
dataset/test/Greening/2025_12_21_IMG (11).JPG,2025_12_21_IMG (11).JPG,Greening,test,2025-12-21,11
dataset/test/Greening/2025_12_21_IMG (110).JPG,2025_12_21_IMG (110).JPG,Greening,test,2025-12-21,110
dataset/test/Greening/2025_12_21_IMG (112).JPG,2025_12_21_IMG (112).JPG,Greening,test,2025-12-21,112
dataset/test/Greening/2025_12_21_IMG (113).JPG,2025_12_21_IMG (113).JPG,Greening,test,2025-12-21,113
dataset/test/Greening/2025_12_21_IMG (119).JPG,2025_12_21_IMG (119).JPG,Greening,test,2025-12-21,119
dataset/test/Greening/2025_12_21_IMG (135).JPG,2025_12_21_IMG (135).JPG,Greening,test,2025-12-21,135
dataset/test/Greening/2025_12_21_IMG (139).JPG,2025_12_21_IMG (139).JPG,Greening,test,2025-12-21,139
dataset/test/Greening/2025_12_21_IMG (141).JPG,2025_12_21_IMG (141).JPG,Greening,test,2025-12-21,141
dataset/test/Greening/2025_12_21_IMG (143).JPG,2025_12_21_IMG (143).JPG,Greening,test,2025-12-21,143
dataset/test/Greening/2025_12_21_IMG (146).JPG,2025_12_21_IMG (146).JPG,Greening,test,2025-12-21,146
dataset/test/Greening/2025_12_21_IMG (150).JPG,2025_12_21_IMG (150).JPG,Greening,test,2025-12-21,150
