filepath,filename,class,current_split,sha256,visual_group_id,visual_group_size,capture_sequence_id,review_status
dataset/train/Healthy leaf/2025_11_21_IMG (265).JPG,2025_11_21_IMG (265).JPG,Healthy leaf,train,1db96eab7012622ecf9d02715cc7839a84d04c38aecd9faec30b7002170f19d8,cluster_1651,1,sequence_0089,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (268).JPG,2025_11_21_IMG (268).JPG,Healthy leaf,train,58f982b0ac1d8252e60840ed63e62a6ca097f78a8aac0d18da72e81db43c8a5f,cluster_1652,1,sequence_0091,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (269).JPG,2025_11_21_IMG (269).JPG,Healthy leaf,train,6f453ab9491d312a0e875b5cb8478f1c102b61f62d205d25ba2c84fdf28a8c5c,cluster_1653,1,sequence_0091,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (27).JPG,2025_11_21_IMG (27).JPG,Healthy leaf,train,d6daca10ee87d0fa564ca756209d660c2036c88bcd70bd8f74a9ad36422b3420,cluster_1654,1,sequence_0300,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (270).JPG,2025_11_21_IMG (270).JPG,Healthy leaf,train,9e625cd4ba8b70b7a0d66339f3518e9391e5c8c141f4b385d48e4718b420e172,cluster_1655,1,sequence_0091,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (271).JPG,2025_11_21_IMG (271).JPG,Healthy leaf,train,d0a9ab2df1961cf85891b76d931d9c15b5a74b73bff7364640356e0083f6f3f0,cluster_1656,1,sequence_0091,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (272).JPG,2025_11_21_IMG (272).JPG,Healthy leaf,train,d216b59f2ccec9ae9f38581518dcb389aae378ac5b35675b96d117d52b839d70,cluster_1657,1,sequence_0091,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (275).JPG,2025_11_21_IMG (275).JPG,Healthy leaf,train,0244b491875277e55178af6039587798ed505390f896ad8dfd855323ab37bbf1,cluster_1658,1,sequence_0301,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (276).JPG,2025_11_21_IMG (276).JPG,Healthy leaf,train,c286bf704a220fd58ac80ad52898abfaef2394307e08fc4e1d926dc407140bdb,cluster_1659,1,sequence_0301,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (278).JPG,2025_11_21_IMG (278).JPG,Healthy leaf,train,ef8bef433bb4f943a2e1a87e2bf00768e8454d2bf6a2cadaceefb4bd56da7e14,cluster_1660,1,sequence_0301,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (279).JPG,2025_11_21_IMG (279).JPG,Healthy leaf,train,d61f5b713530d2546ec99f0f848ed95076bf1134a5fa78cdd0f12cdebae416aa,cluster_1661,1,sequence_0302,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (28).JPG,2025_11_21_IMG (28).JPG,Healthy leaf,train,7b02bb5bcab20e2546f655038ade1bffc6766203d97903d75ab7d8ce01ec00e7,cluster_1662,1,sequence_0300,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (280).JPG,2025_11_21_IMG (280).JPG,Healthy leaf,train,285e9958bf5ddef8631328bfe73fa806e77dc9ed48779167cf4d620784b8b0ea,cluster_1663,1,sequence_0302,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (281).JPG,2025_11_21_IMG (281).JPG,Healthy leaf,train,e00491d4fb1666b6645d7c4dc6579a105422593d0d2e4a900976303255a7409d,cluster_1664,2,sequence_0302,exact bytes confirmed; grouping review pending; candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (282).JPG,2025_11_21_IMG (282).JPG,Healthy leaf,train,e00491d4fb1666b6645d7c4dc6579a105422593d0d2e4a900976303255a7409d,cluster_1664,2,sequence_0302,exact bytes confirmed; grouping review pending; candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (283).JPG,2025_11_21_IMG (283).JPG,Healthy leaf,train,f38c795ecad07627c15044da873aa76f3037448118b6dd333a1d15ca98b9b9dd,cluster_1665,1,sequence_0303,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (284).JPG,2025_11_21_IMG (284).JPG,Healthy leaf,train,e0aad9318385a5a14c5a708e781978a13fc40479ffada1fcd33a0c462d1dfacf,cluster_1666,1,sequence_0303,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (285).JPG,2025_11_21_IMG (285).JPG,Healthy leaf,train,de1f23f8b80e3bc8ae974a91c8d9a91ea7eee0c9434f21cc5976fcedcc2fc58f,cluster_1667,1,sequence_0303,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (286).JPG,2025_11_21_IMG (286).JPG,Healthy leaf,train,352f0102d4cf580bfbdf2b7bfb39d3c73c19e227eeba423e4dbd3d41a9202b7c,cluster_1668,1,sequence_0303,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (287).JPG,2025_11_21_IMG (287).JPG,Healthy leaf,train,c0fd60c6d993443c4716319a4c33e6ad0b6f2def4695791d2f98cecb75d114d7,cluster_1669,1,sequence_0303,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (288).JPG,2025_11_21_IMG (288).JPG,Healthy leaf,train,e5c9d9d46e5843dd5e9bb6d6acf3a1d50de0f21deb747d255416bc36a0446118,cluster_1670,1,sequence_0092,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (289).JPG,2025_11_21_IMG (289).JPG,Healthy leaf,train,3ed6ca518428f8ec2ac4b55a828d8751ed1939a71147d038552c705d112e860d,cluster_0302,4,sequence_0092,visual grouping requires human verification; candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (29).JPG,2025_11_21_IMG (29).JPG,Healthy leaf,train,6c93ef340ba1c2f89374d4b1a18af358b8889b69cd38e55f64efe29343605025,cluster_1671,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (290).JPG,2025_11_21_IMG (290).JPG,Healthy leaf,train,239d861377ee7d88eb0b5af111efa9817031bb5aae54816844911f29849bec2f,cluster_0302,4,sequence_0092,visual grouping requires human verification; candidate capture sequence requires verification
dataset/train/Healthy leaf/2025_11_21_IMG (293).JPG,2025_11_21_IMG (293).JPG,Healthy leaf,train,9076a7c6c8dc98e177b2c9dd02b606e7a7da00545ce0f5a9aa1575378f5424a6,cluster_1672,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (295).JPG,2025_11_21_IMG (295).JPG,Healthy leaf,train,cf161082540a1e14072e900a208985bcc9e2b3b48a14c92fff9b6f8ae973b2dc,cluster_1673,1,sequence_0304,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (297).JPG,2025_11_21_IMG (297).JPG,Healthy leaf,train,db470d62a84d0be171fd8922daeb6a1b4a7e7db26756d73035c7b7e0355d7e50,cluster_1674,1,sequence_0305,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (298).JPG,2025_11_21_IMG (298).JPG,Healthy leaf,train,8210d6e9567ab31f2d8ba5cebe48b2c281cf1f1d62b13f4b91c504c9a2d1ccb0,cluster_1675,1,sequence_0305,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (3).JPG,2025_11_21_IMG (3).JPG,Healthy leaf,train,20dd996f9364464880fd3ebd00c140a36fdeb3dec7cd36cc63ef1349bbbe5da9,cluster_1676,1,sequence_0306,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (30).JPG,2025_11_21_IMG (30).JPG,Healthy leaf,train,c99f2b143d606ef105090b8ce871af22ca289399030f9ce26bcfaae874e0890f,cluster_1677,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (300).JPG,2025_11_21_IMG (300).JPG,Healthy leaf,train,c25a3995c945f94b5e1d21c1a4b2c27f014d45cab4d6847eec49e4de272744de,cluster_1678,1,sequence_0307,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (31).JPG,2025_11_21_IMG (31).JPG,Healthy leaf,train,e7c70c44b64543907cfacf017eeecacbc1f76efa54fbf8cd9bfff7d029c54f18,cluster_1679,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (32).JPG,2025_11_21_IMG (32).JPG,Healthy leaf,train,01c633150a47f32e2e6d5309a5fd99c73a35aa641863c93cb21df758025c4600,cluster_1680,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (33).JPG,2025_11_21_IMG (33).JPG,Healthy leaf,train,29cfb6b8b7560607b4e5849d034581500475592165570b2f2cb27a3ce6c5a6b2,cluster_1681,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (34).JPG,2025_11_21_IMG (34).JPG,Healthy leaf,train,3ec9a1a0d1416e09f41af442dd5af0b37563903da6f08bb9cea474d444d1873b,cluster_1682,1,sequence_0093,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (36).JPG,2025_11_21_IMG (36).JPG,Healthy leaf,train,77723ddfa7a20ba4cc8624d7a6972f5cee7c93b9b942e76a9a5bbb48b66fd47f,cluster_1683,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (37).JPG,2025_11_21_IMG (37).JPG,Healthy leaf,train,e7ba66ca134ae1e6bf1b3f2868c0e2e04fa57d3066c706fa02d1ae6627ee16ed,cluster_1684,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (38).JPG,2025_11_21_IMG (38).JPG,Healthy leaf,train,1939d4f9a8008c0266543ebba45490b7ad1dd4805e1ad9a2361a08d88d4215d4,cluster_1685,1,sequence_0308,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (39).JPG,2025_11_21_IMG (39).JPG,Healthy leaf,train,3d2df35a912293ab1820d2c9c566fb9e6cefdc2c0b06577bd6c65d869989bfc5,cluster_1686,1,sequence_0308,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (41).JPG,2025_11_21_IMG (41).JPG,Healthy leaf,train,571f1d0c3ace50344970bd8c8518ac40fb44a5f77f46e1f34b69ca619ad29aa0,cluster_1687,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (43).JPG,2025_11_21_IMG (43).JPG,Healthy leaf,train,4867a2a455f2861de635c90ed51eed862c47328d3da2eb1cc906a4becd2beee4,cluster_1688,1,sequence_0309,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (44).JPG,2025_11_21_IMG (44).JPG,Healthy leaf,train,2b894707d46247ea34fce8e4bc71b7a897dde09a2c1271940cf4deef0e7148bc,cluster_1689,1,sequence_0309,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (46).JPG,2025_11_21_IMG (46).JPG,Healthy leaf,train,613118023083db7f3e0be240aadcd095d7466107d7bc33075b280f7e16d26334,cluster_1690,1,sequence_0310,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (47).JPG,2025_11_21_IMG (47).JPG,Healthy leaf,train,fad4be17a9b60c2787e8ad55fe8069d15a3f327bb3658078f43dc424c639bf8d,cluster_1691,1,sequence_0310,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (48).JPG,2025_11_21_IMG (48).JPG,Healthy leaf,train,7c8fb9f5e07ddea76cb087af5f7e244804bd55eee24f050547bce55d4be5c2f4,cluster_1692,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (49).JPG,2025_11_21_IMG (49).JPG,Healthy leaf,train,aa95e8faf157d764a178bcba80079757c23bd898d17fe3501e39d0a5531dc5d4,cluster_1693,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (5).JPG,2025_11_21_IMG (5).JPG,Healthy leaf,train,35b13751c4d31d835c967dbc51d79a6543df7d193c8868bf68275e5e788a6c15,cluster_1694,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (50).JPG,2025_11_21_IMG (50).JPG,Healthy leaf,train,790af6631a2138b2b9a27c162f63e74de9c1d28264bd724ba9ab942408c0109e,cluster_1695,1,sequence_0311,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (51).JPG,2025_11_21_IMG (51).JPG,Healthy leaf,train,99dbe8d221bfaee2ef2505a1a592240f99d3e60830b945ad37c96338215a3574,cluster_1696,1,sequence_0311,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (52).JPG,2025_11_21_IMG (52).JPG,Healthy leaf,train,f745c12978f3d5fe153e588d094ddb602e96c738988b7a584fcb439be7ce1eb7,cluster_1697,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (53).JPG,2025_11_21_IMG (53).JPG,Healthy leaf,train,298977e6114c68b72a61adb8fccdb3f4cb5728232ed5dca5d7ad1ada1335f066,cluster_1698,1,sequence_0312,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (54).JPG,2025_11_21_IMG (54).JPG,Healthy leaf,train,2577cab08a59bbcfa07150456e4273a3536891da569e706873ff0ffc6228f9fe,cluster_1699,1,sequence_0312,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (55).JPG,2025_11_21_IMG (55).JPG,Healthy leaf,train,1613d8e0a4863a4b480b357909e10d17b4c54059c7526ed4520168688e063a1e,cluster_1700,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (56).JPG,2025_11_21_IMG (56).JPG,Healthy leaf,train,6cb37018becfea351f86009ebd520b11d2e1f6e1a23f46eeba50044ae404e454,cluster_1701,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (57).JPG,2025_11_21_IMG (57).JPG,Healthy leaf,train,348f03da67618f63df124c92901f190706838e321914060962bf3fa326ce66e0,cluster_1702,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (58).JPG,2025_11_21_IMG (58).JPG,Healthy leaf,train,160649ae38aeb8c8a9e7158aff2a1e80cbb052bdf880921fca305f509904a1dc,cluster_1703,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (59).JPG,2025_11_21_IMG (59).JPG,Healthy leaf,train,0237d2ee6c14eb732506fc6e1a1ef7ab55976b1460768a1d3ed3f5dc02a467f1,cluster_1704,1,sequence_0313,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (6).JPG,2025_11_21_IMG (6).JPG,Healthy leaf,train,f0a8f86ede02b4b435131ed14c002feae9cb41100b60a9f9e28e7026683e83be,cluster_1705,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (60).JPG,2025_11_21_IMG (60).JPG,Healthy leaf,train,aabbd7c3b33da6ff7fbc0fa56c5b8c08367225a50f21dae91d549b121bc2f771,cluster_1706,1,sequence_0313,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (62).JPG,2025_11_21_IMG (62).JPG,Healthy leaf,train,50c3cebeddc14f679ddd617173dede0af32e9dfa74fe504ab93d4ec475a765fc,cluster_1707,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (63).JPG,2025_11_21_IMG (63).JPG,Healthy leaf,train,4cc93e67dd85639402cb784c2a7ca1208b13bf51a75ae081ec394bdebd494125,cluster_1708,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (64).JPG,2025_11_21_IMG (64).JPG,Healthy leaf,train,30eeb1a41f0d9e0bfd301a4da7c1b2fec5ce1a877daef61982833b3483168d1b,cluster_1709,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (65).JPG,2025_11_21_IMG (65).JPG,Healthy leaf,train,085ecbb995219d344b8ce2f91533beac165718d60c9ffac1c6d913a5e2ca1fc4,cluster_1710,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (67).JPG,2025_11_21_IMG (67).JPG,Healthy leaf,train,505cf9190a87c6f84e4e2dadfad3de338e93bdd67dbbec6cbc31ab9043a13ecf,cluster_1711,1,sequence_0314,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (69).JPG,2025_11_21_IMG (69).JPG,Healthy leaf,train,4470779bb5eff354d011263234ee809ef162563ff6cbeb4c198ea0350b937bb7,cluster_1712,1,sequence_0315,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (7).JPG,2025_11_21_IMG (7).JPG,Healthy leaf,train,cac0cba280c740d0e9cdcb0889e63319c6eeae2c803d1ed2eb5b4d33691a8673,cluster_1713,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (70).JPG,2025_11_21_IMG (70).JPG,Healthy leaf,train,cda8f296c87ab90b117f65db643a856ed5321c3a25eb5e1830cce1c680c17d9c,cluster_1714,1,sequence_0316,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (71).JPG,2025_11_21_IMG (71).JPG,Healthy leaf,train,14b788b8dab546a3f4fc4633864674d45d288e9810abd66893bbb966946fc10d,cluster_1715,1,sequence_0316,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (72).JPG,2025_11_21_IMG (72).JPG,Healthy leaf,train,20810682088e97544810fcc1e3f2150cf01ae5dce55d2f4df07edcb347fc9f8a,cluster_1716,1,sequence_0316,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (73).JPG,2025_11_21_IMG (73).JPG,Healthy leaf,train,53dc2fef71bf1e3ae35b7e1fc9fb85285c71165f29195271cce986baf162b237,cluster_1717,1,sequence_0316,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (76).JPG,2025_11_21_IMG (76).JPG,Healthy leaf,train,5ad6a440c21228e0a8cda8749c60d0317a1a36bb7690fb0ad5bfc48fb56edfa4,cluster_1718,1,sequence_0094,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (77).JPG,2025_11_21_IMG (77).JPG,Healthy leaf,train,49b2739d65cab0b52cc2e08d73e0ce1c11f4613f092402f26e7ec869fa0f555d,cluster_1719,1,sequence_0094,candidate capture sequence requires verification; uncertain visual relationship requires review
