source_group_id,class,group_size,new_split,group_reason
source_e47edb70ce69eb589b36d88c75568244e1dc1cd0c5ef3266a5a7bd36f1e69459,Citrus pest,1,test,singleton_no_enforced_relationship
source_e4f028f1a6bddddab8975b01e9755d75d54a80841f3b85a6bce4b11cb0027698,Citrus canker,1,train,singleton_no_enforced_relationship
source_e53133a7f2fbd5c0111a3c60d7574f2718625e34f1ce69693a2d07d4d49c2bb8,Healthy leaf,1,test,singleton_no_enforced_relationship
source_e5360e0619f3931691adf7431f92bab82733046b14804f2cb5786ac72bf032dd,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_e5392609766791d9ae8de429cc0b40ebb101c39779df59ff8c00355a17986ad5,Greening,1,train,singleton_no_enforced_relationship
source_e53961a8321edf3030828d539eab7cca469d7358a1a667a7176b3fbdbaea26ff,Citrus pest,1,train,singleton_no_enforced_relationship
source_e572a9acbead76f98bbdeb2c4a301f388c1424443f62cc2ce3bccd57f4d04db5,Greening,1,train,singleton_no_enforced_relationship
source_e58c7eb2139c6a48d9b8fd291ade583d04251ecce72221e6038b142ab0501424,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_e5a5b72238276f0b58ce465c530a25917936dcd4ce60ef28910b591896730309,Citrus pest,1,train,singleton_no_enforced_relationship
source_e5b3e50b27d87d7506a14a5c78f364a012e21322f83d0cd622d9cd86aa5b0341,Citrus pest,1,train,singleton_no_enforced_relationship
source_e5c5f0f3427b759007dd4c9bd78e59b60114bb80a69da5c01a027671b73f25ca,Citrus pest,1,train,singleton_no_enforced_relationship
source_e5fe10f4e07177a8f85979289910677903995f3dfeb13a68f43aa05b036f145a,Black spot,1,train,singleton_no_enforced_relationship
source_e6418e9b9863a0a915026a5939ba5d9448d17642aad102f95ef3b313b930930e,Citrus pest,1,train,singleton_no_enforced_relationship
source_e6530bc7d6854907140d6bdab3676f675efed240a6fbe81f4dc75221ef85d94a,Citrus pest,1,val,singleton_no_enforced_relationship
source_e65a991695572a9787a81899bd4fb45b9aba98630dbbae7dd345017b19f763bf,Citrus pest,1,train,singleton_no_enforced_relationship
source_e69d20eb14b5394691b29a2b1ab15fd6a5656f8646b57321cb15b3a030919095,Citrus canker,1,test,singleton_no_enforced_relationship
source_e6b5312713e27112d0fd015ba880445722d1e50b3d5313a8e1ea5af8a8358d29,Greening,1,train,singleton_no_enforced_relationship
source_e6cae82fc41c5c80bae9f9b1eba942d85c4ec1cfb82c4c51bd343fff567a4afe,Greening,1,val,singleton_no_enforced_relationship
source_e6d7565d5d25d0ec6af3583a0fee42b65130857762d5dff2a72c45dc14a093fb,Black spot,1,test,singleton_no_enforced_relationship
source_e6ebb7082db1e544bc5213eb104f1bce05ce65f00bb33249428dbfd42ed3a946,Healthy leaf,1,train,singleton_no_enforced_relationship
source_e6ef25c3357bfab21fccc589f450026c3731e1f58f60f55b0d708ef6ed2c57d8,Black spot,1,train,singleton_no_enforced_relationship
source_e6f1016410a9c8a8b9c07b1e4e0843af09435d21ee623e28c55b86cab8b04082,Black spot,1,test,singleton_no_enforced_relationship
source_e6f25a362095dfd236a6d9966329dfe143b42625eada6297b7c72d3d20c07d47,Greening,1,train,singleton_no_enforced_relationship
source_e70efc5e421ce2dc7ad254a33d6f526e5280735d19045480445b6a20a245a714,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_e72c125d5ca2017ddf359143e21302ed62cf7e0341fb188903bd7863da04d60f,Greening,1,train,singleton_no_enforced_relationship
source_e75dcde94d88ccdd2ee749b9d7ffb18097f1556774f9fd5a7e824b29095d74ea,Healthy leaf,1,train,singleton_no_enforced_relationship
source_e767075d4fb0ede3c206260b08ba721db3ab2855a468e36b907c888174126794,Greening,1,train,singleton_no_enforced_relationship
source_e772912c00a16a9c3c08b8c316bce6b5f396f2813b52e697bb7461b4b9f74774,Citrus canker,1,train,singleton_no_enforced_relationship
source_e787e971bd3df2f95a630d93342c651373ea2031a7decf7ab1fa0e5ac98d1d23,Greening,1,test,singleton_no_enforced_relationship
source_e7de124b4085372f18e437ac3daf5ab93f25985feeeaa09e36218c13cc4bab20,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_e7e26ef07f358f3a0c425ca00f27261533242e3329d4e6d9cabb1a9274be58e7,Citrus canker,1,train,singleton_no_enforced_relationship
source_e82b4b76421820c6db9147bfa93380e8843b7ecfc548432c837d4727cd32b0a9,Citrus canker,1,train,singleton_no_enforced_relationship
source_e866863edd440ea271e0258665fe62b9c5580bfe720caa2e1ceacfd8824cd778,Citrus canker,1,train,singleton_no_enforced_relationship
source_e8863d2ac5a6343e7a0f79eace2dc2e7eb10ab30c6cdb12c5af40da28af9cc67,Citrus canker,1,train,singleton_no_enforced_relationship
source_e887ae75d6cf2b0c28f576a795205c69fd32bd1144e598ff274348990cfa3001,Citrus pest,1,train,singleton_no_enforced_relationship
source_e88a7affd2620e5626a29e9c6f20edd497d955e85827cf88713a5ced2b239d16,Healthy leaf,1,test,singleton_no_enforced_relationship
source_e8936e6e762854e743c8766dcec848b7bff6d9d06c102dbeb48f1c657efa9ac1,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_e8f35c851daceeb2b788a1f1b61094f09629b81a8b9ca79313557e173d9bcdc7,Citrus canker,1,train,singleton_no_enforced_relationship
source_e93b95a5ab2fa201cb7072203fdfcbe1f3571da425b013d9f5869e315f3bd3d2,Greening,1,val,singleton_no_enforced_relationship
source_e96304b710bf91d676df9c15e46b0af7e8641c3bc1f6aa990897d33dcb63088e,Greening,1,train,singleton_no_enforced_relationship
source_e99333c092b1fe4ab75132a76f3411dfb27b1ae7fabcea0225fd521b23ec51f0,Citrus pest,1,test,singleton_no_enforced_relationship
source_e9ae1e7056a0f580677473af745d9aebb40529fe78fc9f469bde40d24e006dfa,Black spot,1,test,singleton_no_enforced_relationship
source_e9af15d618f265a83c9a6eda69b9385f399b63ccd9c37ac9ebabf42e74164766,Greening,1,train,singleton_no_enforced_relationship
source_e9bb73387f153a522c3629ab836dfb3f39a250dec9aa6efffa1d1372908eeada,Greening,1,train,singleton_no_enforced_relationship
source_eaa74d2793a4f72a44356462a05166e52eb9732e04fcf6f5bcbc1bd83a59ed0c,Greening,1,train,singleton_no_enforced_relationship
source_eb0b588ff354a9ab0f3f95fab84cf1ca1cedd1f209eda7f4b86a241dc28d8516,Greening,1,train,singleton_no_enforced_relationship
source_eb0dc6da7df095a7a2dc07d67b4532bd21343d916212e91b951038f50bf9b2cc,Citrus canker,1,train,singleton_no_enforced_relationship
source_eb43f2dbd38c94e04a5041ebbde13ed9150b61e8ece958b6df95d3c04c295312,Healthy leaf,1,train,singleton_no_enforced_relationship
source_eb94e30a8736a9f59a344f47d7ea782bda1e704f216cb1e45ade5bfd60a17813,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_ec19c1592fcb960ffbb4c9afa87ca63eefbfa88e1aedcc222fceabb294ca3f52,Citrus pest,1,val,singleton_no_enforced_relationship
source_ec440242f2914c7d2bad5ce8892c56e442282a26d3fde22b08632f8de735318d,Greening,1,train,singleton_no_enforced_relationship
source_ec4ae4ad8ad804a6853239ba084d724b59761d3e67a73d70561ccd77a2e7248d,Citrus pest,1,train,singleton_no_enforced_relationship
source_ec4bc5f3f4c29abd9bff02d244234a74699a611f355420eb8191961dc94ffa5d,Greening,1,train,singleton_no_enforced_relationship
source_ecbaf32d6bb1f18a979d696768d398a96cd0c26cb3c5baa9b46317201e7db916,Black spot,1,test,singleton_no_enforced_relationship
source_ecd8ca1cf3314c8fa7ee2e8e328d0fe927fa3069769000a43dd2ad6f993bce5f,Citrus pest,1,train,singleton_no_enforced_relationship
source_ece9b82e253d723017eb2936e83cbc9e20abb098d00159a98a9bd74a3e9245dd,Citrus canker,1,train,singleton_no_enforced_relationship
source_ece9ef45771e5b02159e370f63526c2047b929ffde511d474dea3d461c03682b,Citrus pest,1,test,singleton_no_enforced_relationship
source_eceeceab467e86c15966e3b8359502a2d7cb0a316f8179a3f8003d78efec703b,Citrus canker,1,val,singleton_no_enforced_relationship
source_ecf2072c3cec6ee1fc66de208353b8d99f1c9deb7e3d5d76f9e55a42632793b3,Citrus canker,1,train,singleton_no_enforced_relationship
source_ed0d46f03a9b16f716eb54e5782266f8efab5c9adaf3c0b33b9a72e7310f3072,Healthy leaf,1,train,singleton_no_enforced_relationship
source_ed7e74341253c84fe150af4b0771b7a6e139e2ce2aac74b7a6f7f320d97b2d86,Citrus canker,1,test,singleton_no_enforced_relationship
source_ed93ab4fef82684e124441ffacfe841439a6f5f31c6098f775fa25663e9c118d,Healthy leaf,1,train,singleton_no_enforced_relationship
source_ed994c840fc01c5195bdd6fa995390061d31ce2a28aab4a2f9a8610b195fd378,Black spot,1,train,singleton_no_enforced_relationship
source_eda705661977ce13f05ff730bbc3a470c41a662da95fb47dd0d767fc8d85c4c8,Citrus canker,1,train,singleton_no_enforced_relationship
source_edd64be594fcf976c15dc02ac8adadd27e4d64f8a9eebfafd5128a428a9ac75f,Healthy leaf,1,train,singleton_no_enforced_relationship
source_ee1025995af1b912b7041a2d46fa59c896f1d2470ed125ca3f5b3b9f896c963a,Healthy leaf,1,train,singleton_no_enforced_relationship
source_ee1194b68553fdd8946e5cc3fc615a049d58367580641637c53912a19ff5638b,Black spot,1,train,singleton_no_enforced_relationship
source_ee35b09d7feb1e718ed98f9d1085a15e855137d4067c731a176825cd406f6f05,Black spot,1,train,singleton_no_enforced_relationship
source_ee40b680bf5287eb119406842f847be15256240ed9ce27e9b1312c80f0389a8a,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_ee4d45c13c97f18a443ad5221e90130baec52dcf30c7edbf9c0cb9e6e084599d,Healthy leaf,1,train,singleton_no_enforced_relationship
source_ee50712fab8b3c791c39138130993b07ddca7f730cbfb55f7e02a9be7447388d,Citrus pest,1,train,singleton_no_enforced_relationship
source_ee7751e107f43b590e243f5318738dac2989a620c49b6c3878385b461f10e1c3,Greening,1,test,singleton_no_enforced_relationship
source_ee81e6b6478389a1ed8d490d55db93d5d7b2eadb539e042bd0653a4e155076f0,Citrus pest,1,train,singleton_no_enforced_relationship
source_ee8ab1aa99707b88dd3b6935b02c998f660a6ce5dd621a409abe9f5332a66262,Citrus pest,1,val,singleton_no_enforced_relationship
source_eea288e2664b6cbf87d1d97c7bee2e6292a4d6c00ab94a2acbf920f116856c57,Citrus pest,1,val,singleton_no_enforced_relationship
source_eeb08eb0e83c574dd3ba31efb292131f724233ee6b8737c8adc94b22255cc931,Healthy leaf,1,val,singleton_no_enforced_relationship
source_eecba46fb2d74056499e0cc856cda47eb6f6bad2252407f8ea593860738e6834,Citrus canker,1,train,singleton_no_enforced_relationship
source_eed8e07c9747971159709a70e5282e19206e36ed678780d15d75d20f083e7251,Healthy leaf,2,train,AB_pair_evidence;autofilled_SAME_SOURCE;existing_AB_cluster;existing_AB_manifest;refined_capture_strong_link;strict_multimetric
source_eee52e001c3163a75ce508387c5959ddf9f3339b7bf7d452f0f66e2a4d74c580,Citrus canker,1,train,singleton_no_enforced_relationship
source_ef0ee47dd86681727757a9f8418b844e015d4e7f0adea4850150e775637e8268,Citrus canker,1,train,singleton_no_enforced_relationship
source_ef298ff53dea299ff334fd3c6c46dd01aef988c970b05fd1aefd7503119dc528,Black spot,1,train,singleton_no_enforced_relationship
source_ef2aa3b58f0a2b3146583e1001055e1ac18a230fa9ea775044d3791b34319ed2,Citrus pest,1,train,singleton_no_enforced_relationship
source_ef399da718aecd09542d8eb55f27dc43fb578da825a598cc3867c93ce9a60790,Greening,1,train,singleton_no_enforced_relationship
source_ef4d8f68bc74858353ad2cb7eec94a112f0847645b575fe796d21685c5e8091d,Citrus pest,1,train,singleton_no_enforced_relationship
source_ef6d5470ce1253af597524a5505e1eed613360fb4d5a4c6d29f8573627539c39,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_ef780dbc4f05ff213c3798127e3f1ab9cd5046cd5bf55ae64c1437c9b243a32e,Black spot,1,train,singleton_no_enforced_relationship
source_efb869bfec076000c12061ceb2c57c3437573a485fad53b884e54735bd1dd949,Greening,1,train,singleton_no_enforced_relationship
source_efc715ff96d97e8d1258bd6ba80a1fe5a96c11ac1c7a44c7e983b060ef4a11b8,Greening,1,test,singleton_no_enforced_relationship
source_efd9459e75b55e1f696a943230c10476be92ecdd0c047200f1c7fb31ec5b227d,Citrus canker,1,val,singleton_no_enforced_relationship
source_eff7d7206e7aa48a11bd3319929ccb18b22c668132f7e62665f6e9f1d8669cef,Citrus canker,1,val,singleton_no_enforced_relationship
source_f022836ea8360bef609f1fc432338c0157cd03f0ecad00cb2d911a7a2971a530,Citrus pest,1,train,singleton_no_enforced_relationship
source_f05e5940253e473bfcc67a4683a3dc17ca17f64ffc362a3bb2305ca51ea9de3d,Citrus pest,1,train,singleton_no_enforced_relationship
source_f06781a314f8d15503192b7ac0f159120acf33c72d8cc94876eafb4ad8cfd4fc,Citrus pest,1,train,singleton_no_enforced_relationship
source_f06cad6d4dd867b0a02c2c73131469f58bcd39147a31a603c06e60da3e7280ba,Healthy leaf,1,train,singleton_no_enforced_relationship
source_f07ae83225eb2c3669eb90dec01f2d8b170b11d74403766a7ea94a096d5ec918,Greening,1,train,singleton_no_enforced_relationship
source_f08f0ae1d7b6a3c4b60d1f14063e48a80482b1318d8cdf1bbb84fbff874147f4,Citrus canker,1,val,singleton_no_enforced_relationship
source_f0b49960dbd8be406dfa36820e53707076993b2376fe51fc9f6fedaa7dddc24c,Citrus pest,1,test,singleton_no_enforced_relationship
source_f0e665a9ae7bcdd1efa3864dd8e54664735872d3598fc6faa9157b7c13e6074a,Healthy leaf,1,train,singleton_no_enforced_relationship
source_f152960a0d3bfe468f53c1fcbda6dc753e2e72cb93fba3206b5453ea1e2a33a0,Healthy leaf,1,val,singleton_no_enforced_relationship
source_f17f7d36070932e04c9524b1945886b59f61fdf05b522eccb8b2dfd8dca47aa2,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_f1806cd74dcde15a9cc1ee8a589b0826d9c66d5ef54dc73e3cc3672339835a24,Citrus pest,1,train,singleton_no_enforced_relationship
source_f1a5e61008a52b488e366d7e6871631e40de294737575172058800eb836079c1,Citrus canker,1,train,singleton_no_enforced_relationship
source_f1af965d637c6f78fe94fb3dcd7e25207c8ac9ac70cb1c84532a3527bac1b84d,Citrus canker,1,train,singleton_no_enforced_relationship
source_f1b9c0b45f89a53bc23bc7d4bae959f089ff4fb4e97ca0d3941ab849515a9127,Citrus canker,1,train,singleton_no_enforced_relationship
source_f1cda6b7cc7ebedaa3e0fff66db3dd133ec2c02d8bfef57cd286a68e8cc1f7b6,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_f1e164e1f6ffefd63566761d9c04ecdab774001f7d422d03154bd9965e3d0c09,Black spot,1,train,singleton_no_enforced_relationship
source_f20337feb7771563f940b63fa92512aff4fc34ab28d80da4b5b5af129a9f6a43,Greening,1,train,singleton_no_enforced_relationship
source_f21c37a867878b7d18aad9dd23fc100f1520f7085297131c87cef1ced98fe848,Black spot,1,train,singleton_no_enforced_relationship
source_f232f9df98a7f9390a278f8527dd9598c7080bf5ebdd18d5861bc50a7339d247,Citrus pest,1,train,singleton_no_enforced_relationship
source_f24ee03ff8f15c0a8053e82bd7b2be6bd5214ce087ccc3ebd83728fd0dc1d674,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_f27afccecdcb3fcaeefbdf31a7b3643e20c6f04b5ab1979651648c6dfce8e9fa,Black spot,1,train,singleton_no_enforced_relationship
source_f2c2a17d7c92374a93830137e62de1b102046063ef7c69e3580ea2be4d73a96a,Greening,1,test,singleton_no_enforced_relationship
source_f2fa5b88cbdb4d7fc277ca4a5d9151f124c9d8e97a668a4b20df632564583a1f,Black spot,1,test,singleton_no_enforced_relationship
source_f308f077331d477de7341176aae1d8d9a0f4ed9f2481b79780e671c7c7a3f354,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_f3144b7da70719ff76d2dc0d0bb31695120de416e28e262d360b622a4094a5db,Greening,1,test,singleton_no_enforced_relationship
source_f3464e488fffb598507db29df8c347cade00449ddd35d989e04323ca23eba4e1,Citrus canker,1,test,singleton_no_enforced_relationship
source_f34a689ebc2e855bc6485ccc3aaacefce7e39ebc2ee3c814c566457dcfb5e615,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_f34ae1f4f27aaf095d0026229e9560a9cc4072bdaf786deccffc481b4888399d,Greening,1,train,singleton_no_enforced_relationship
source_f36ef2a4ea0dc40856d0ef20a2b882ffd13fe62189badc585ff29e4bce56383b,Citrus pest,1,test,singleton_no_enforced_relationship
source_f39a48abe850bbb8a0c5d9346f18dad71556f54650dbc387cd9d3ef59e8c92f0,Citrus canker,1,val,singleton_no_enforced_relationship
source_f3b5b01fcaee6fe211757f45e94c6337ac2cde3173bacd06418a7bf36930743e,Greening,1,train,singleton_no_enforced_relationship
source_f3c2b0c8b9162c996368c2181a2db1b2cd51b2109a53fa5c2f34bbe27ea02a13,Greening,1,train,singleton_no_enforced_relationship
source_f3e063c464c9e18c2fd050d3625361237541e55877519cf5f5c943bd78df7605,Healthy leaf,1,train,singleton_no_enforced_relationship
source_f3e67583655df2edcd3d66f3caaa79aa7b681853b1e6339dd8fa175ed4f38352,Healthy leaf,1,train,singleton_no_enforced_relationship
source_f3f3e8454f4e282c39fcfaed52af2052e4c5871f488efd4c1f94633d0aac387c,Citrus pest,1,train,singleton_no_enforced_relationship
source_f42e3eeb1ddc0af2252228d58fb5ea117fd999af0a71cf4659754aba9b22b2a1,Citrus canker,1,test,singleton_no_enforced_relationship
source_f45ad48ff5ad359aee008da2d38649c17fe3cfd7815e77d339f646b3193d9f4c,Healthy leaf,1,train,singleton_no_enforced_relationship
source_f46139c17341aca16fff3a5b898dca7ad1fd6e7206b31d72c6ddcd3875732bb7,Black spot,1,test,singleton_no_enforced_relationship
source_f4a568312850eb8c6b834f5a0b12b581ce18230efec6cf36d7ca2cafa8c8f1ad,Citrus pest,1,train,singleton_no_enforced_relationship
source_f5324c06f6685788647b2e92a4bf379cd8c5032850b485f7edde5c4cc19cef86,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_f538eaddd71072598595ad66001b2329638526c4365b8ab54690facd1a0b80e9,Citrus canker,1,train,singleton_no_enforced_relationship
source_f55f11859c4486c8d71e58f7c54a34be2f76314501d4aa3696e440d0f3379d83,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_f56be5d5e7e940a39635d2a49c833b28f8604d8ad0bd437e2ff3b9fb94cdf2e1,Citrus canker,1,val,singleton_no_enforced_relationship
source_f605cf472db5c768bcad8b4bf10b9464927266d4aea49d0969a020cb2ad13103,Black spot,1,train,singleton_no_enforced_relationship
source_f621384b86074281a773e9aed7f0994b9d58dccf6b0c3dd3bcc63650720df341,Greening,1,train,singleton_no_enforced_relationship
source_f640a42ba94995d813089f322572a576020a0f8039f14ce9400a974e2b6f611c,Black spot,1,val,singleton_no_enforced_relationship
source_f65ca0a22e494c9150ce82eaa8e212f3906f8a275294b05be3a356da2f6fb561,Greening,1,train,singleton_no_enforced_relationship
source_f672fdf551e7373b09ac831c72a8bd061cbc37a77546912bd08699760a84c0e3,Citrus canker,1,train,singleton_no_enforced_relationship
source_f6858af0c05ebb03c80e248c2f2279f739d6a20eff8309dbde7cb2be601af43a,Citrus pest,1,train,singleton_no_enforced_relationship
source_f6920cbc10494eca6d93e6220759e3b07563f7b4053b63c77edc320ede7961d9,Greening,1,train,singleton_no_enforced_relationship
source_f6e5505ed3b86fd4b82a2dc0e60f9fb16392e451785378d02d1936ba1f592b83,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_f71861f8b3018eeee96813dc358222ac484b57ea87a92114d95ebfc260665758,Citrus pest,1,train,singleton_no_enforced_relationship
source_f724a6ccec9a2c1403c587c020a25904ba54ce80374010bdd81ddf250cb62f36,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_f7392d63d1f26c602e18cde8122f4f02d19706130e0208cba4819440da2aaa66,Citrus pest,1,train,singleton_no_enforced_relationship
source_f753f756df751c37b446ac0f78d4075a4df87811848f4cca1c6b0c71ddaf1a27,Black spot,1,train,singleton_no_enforced_relationship
source_f767af38d077071b4f8f03b9457f9b4659f41e3c11eb4343c28279468c85751b,Citrus pest,1,val,singleton_no_enforced_relationship
source_f77adc4b193d1edbc3a394661ef366f85c3f5ebf1c122c036a5b4845f0cb18cf,Greening,1,val,singleton_no_enforced_relationship
source_f79117c453508fb5d334edec654eca0bcbee8911c6537ba9335639879ef0a2c9,Citrus canker,1,train,singleton_no_enforced_relationship
source_f7b1121ede1b84e993bb9fb534198485659e6cb41eb5fb9a9697336440141ff7,Citrus pest,1,train,singleton_no_enforced_relationship
source_f7d02c0b64275c6f10186ee596741c005e7240ec9b238b7f2831531f4e021bbc,Healthy leaf,1,train,singleton_no_enforced_relationship
source_f7da4907a2f993e1121936c955a4866fded2d33930b4715a8377786d58ef588d,Black spot,1,train,singleton_no_enforced_relationship
source_f7e0028ff5fba8592555112e166ddebd711f1650d24118ee084258aca2b5dfee,Citrus canker,1,train,singleton_no_enforced_relationship
source_f7fb744c77d006e68d8fda63a1a22df30a408ec6c8e659635cf0b7f96097647a,Black spot,1,train,singleton_no_enforced_relationship
source_f81bc1fd043706eabbd11a1ffe67b9240341c9ad5cae8f313de7e5225f5f398f,Citrus pest,1,train,singleton_no_enforced_relationship
