filepath_a,filepath_b,sources,is_audit_near_candidate,is_filename_neighbor,existing_dhash_distance,dhash_distance,phash_a,phash_b,phash_distance,normalized_pixel_mae,color_histogram_intersection,category,category_label,review_status,filename_a,class_a,split_a,sha256_a,filename_b,class_b,split_b,sha256_b,cross_split,split_combination,class_comparison,same_class_date,filename_number_gap,saved_decision,new_split_a,new_split_b
dataset/train/Healthy leaf/2025_11_21_IMG (185).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (183).JPG,audit_near_candidate,True,False,3.0,3,6a95c06a2d50dacf,6a95c06a2550daef,2,0.0182039551436901,0.9580891927083334,C,probable near duplicate,requires human verification,2025_11_21_IMG (185).JPG,Healthy leaf,train,059048d6355c6f653b70da7903f5b54d3ac555382c14dfc946f94dc4f197f81e,2025_11_21_IMG (183).JPG,Healthy leaf,val,55a83ff8267e25ded7377f2bfaa1420078be7a449bc854c6f9588b52f12a8054,True,train-val,Healthy leaf,True,2.0,,train,val
dataset/train/Healthy leaf/2025_11_21_IMG (21).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (22).JPG,filename_neighbor,False,True,,5,2a9580e0f9cf659a,7eb580e0b8cf251a,8,0.0190531816333532,0.9647623697916666,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (21).JPG,Healthy leaf,train,73062e70429f033dca1b713b0b41c527a788c5c306f9dc3cfd93527a7290f640,2025_11_21_IMG (22).JPG,Healthy leaf,train,f634faf70049ba4a5e4a7472cc7a709fae4b8931104af03bb1467fac083fe14c,False,train,Healthy leaf,True,1.0,,val,train
dataset/train/Healthy leaf/2025_11_21_IMG (212).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (213).JPG,filename_neighbor,False,True,,8,6992969d9a995985,69b296859a985b99,8,0.0378236062824726,0.939208984375,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (212).JPG,Healthy leaf,train,ee0388b550dc6e09b189ac1ff51771d77c42ab271bc1091f5193e07264e3a919,2025_11_21_IMG (213).JPG,Healthy leaf,train,88570064457da4cdf6b5815a2304a965f6ed1b7794ae3a3d5d710fad52aba25f,False,train,Healthy leaf,True,1.0,,train,test
dataset/train/Healthy leaf/2025_11_21_IMG (213).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (214).JPG,filename_neighbor,False,True,,3,69b296859a985b99,69b296859a985b99,0,0.0065924352966248,0.947998046875,C,probable near duplicate,requires human verification,2025_11_21_IMG (213).JPG,Healthy leaf,train,88570064457da4cdf6b5815a2304a965f6ed1b7794ae3a3d5d710fad52aba25f,2025_11_21_IMG (214).JPG,Healthy leaf,train,428bea2fb82cf4b4a0bd75e6f37d2d940c31fb641990e36a7e4ec52f043fca82,False,train,Healthy leaf,True,1.0,,test,train
dataset/train/Healthy leaf/2025_11_21_IMG (218).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (219).JPG,filename_neighbor,False,True,,9,6a95c0e8ed673416,6a95c0f8ed371c12,6,0.0360501557588577,0.9523111979166666,C,probable near duplicate,requires human verification,2025_11_21_IMG (218).JPG,Healthy leaf,train,23f494fab7e1e3ad4def4b803e7ace4be15401c722de6ed0c06549027b3fb96a,2025_11_21_IMG (219).JPG,Healthy leaf,train,74116d6ef2472a86aaacc0a1cb8e6b863e55166dcd9f2965b6d0b3e49f8ae984,False,train,Healthy leaf,True,1.0,,train,test
dataset/train/Healthy leaf/2025_11_21_IMG (223).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (224).JPG,filename_neighbor,False,True,,8,2f95d06a1f25329a,2f95c06a0f253a9b,4,0.0247766021639108,0.9656575520833334,C,probable near duplicate,requires human verification,2025_11_21_IMG (223).JPG,Healthy leaf,train,465e8ca3ca8fd5a586f71bb8260034d8a11e14181e1778ca4410f95a06d18187,2025_11_21_IMG (224).JPG,Healthy leaf,train,ba0267c5aedc4e6b0074b038fba3d09d878fdc14e7b469f1e2e6724ebbed7f42,False,train,Healthy leaf,True,1.0,,train,test
dataset/train/Healthy leaf/2025_11_21_IMG (232).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (233).JPG,filename_neighbor,False,True,,4,361f93789b6189b0,361fd378996988c4,8,0.0305778961628675,0.915771484375,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (232).JPG,Healthy leaf,train,60dea5890d893f127171176fb14ae13b15481aff0dad5feb50a0ac69aa822b76,2025_11_21_IMG (233).JPG,Healthy leaf,train,6105ac37f3180a524fd422a414eaa3f67fcc1c5906f9fec36e467feda26875b0,False,train,Healthy leaf,True,1.0,,train,test
dataset/train/Healthy leaf/2025_11_21_IMG (240).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (241).JPG,filename_neighbor,False,True,,8,36e4d116c378cf18,36e4d107c15fc51c,10,0.0296859052032232,0.9671223958333334,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (240).JPG,Healthy leaf,train,4f42a7028637f088dafcd798db4581fb376ca346dc75eb7254d6dcc738881df1,2025_11_21_IMG (241).JPG,Healthy leaf,train,9006798d5be050b06e764b3f9b7434ab2073db3aca4cc9fa332c6ebac639719f,False,train,Healthy leaf,True,1.0,,train,test
dataset/train/Healthy leaf/2025_11_21_IMG (241).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (242).JPG,filename_neighbor,False,True,,6,36e4d107c15fc51c,36e4d117c15ec51c,2,0.0188945699483156,0.97509765625,C,probable near duplicate,requires human verification,2025_11_21_IMG (241).JPG,Healthy leaf,train,9006798d5be050b06e764b3f9b7434ab2073db3aca4cc9fa332c6ebac639719f,2025_11_21_IMG (242).JPG,Healthy leaf,train,9e5b588995af81742dc465162c8a97a1c661ede76fab67806875b12ca5e21feb,False,train,Healthy leaf,True,1.0,,test,train
dataset/train/Healthy leaf/2025_11_21_IMG (249).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (248).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,3493c2d9c3c9cf81,2493c2dbc3cbce81,4,0.0145546095445752,0.9661458333333334,C,probable near duplicate,requires human verification,2025_11_21_IMG (249).JPG,Healthy leaf,train,4d03128abd2f29c6f88b95d20bf44bef65025f28575522d4c42893dc75795865,2025_11_21_IMG (248).JPG,Healthy leaf,val,a1e0cc61b3f99aa7dcba4deefe21e93ae80a1d740d847d52a0beca42a115dbd5,True,train-val,Healthy leaf,True,1.0,,test,train
dataset/train/Healthy leaf/2025_11_21_IMG (250).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (251).JPG,filename_neighbor,False,True,,7,31d99271cb23cd13,31d99379cb21cd18,6,0.0239241868257522,0.9630533854166666,C,probable near duplicate,requires human verification,2025_11_21_IMG (250).JPG,Healthy leaf,train,ac017d970ce0f0868f51ca07e69f29e90f4a1c2783e671b2d0e29171ded90314,2025_11_21_IMG (251).JPG,Healthy leaf,val,5ea4e56804e64ca4691dca4f2508c2069c6990a6d7bc9c7215128fe2b064dbfd,True,train-val,Healthy leaf,True,1.0,,val,test
dataset/train/Healthy leaf/2025_11_21_IMG (252).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (251).JPG,audit_near_candidate|filename_neighbor,True,True,4.0,4,35d19369cb29cd18,31d99379cb21cd18,4,0.0211502369493246,0.960205078125,C,probable near duplicate,requires human verification,2025_11_21_IMG (252).JPG,Healthy leaf,train,c82a0e5c492fd3af73c4c9fa7ea7bd1908d19e49d44d9593f8665f19bf2c6cb0,2025_11_21_IMG (251).JPG,Healthy leaf,val,5ea4e56804e64ca4691dca4f2508c2069c6990a6d7bc9c7215128fe2b064dbfd,True,train-val,Healthy leaf,True,1.0,,train,test
dataset/train/Healthy leaf/2025_11_21_IMG (255).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (251).JPG,audit_near_candidate,True,False,6.0,6,31d19349cb2dcd1c,31d99379cb21cd18,6,0.0266860071569681,0.9471028645833334,C,probable near duplicate,requires human verification,2025_11_21_IMG (255).JPG,Healthy leaf,train,7d8320aa3a1275949bbd0114adb3cb7ab6b964760062f3cab4d39d387209b06c,2025_11_21_IMG (251).JPG,Healthy leaf,val,5ea4e56804e64ca4691dca4f2508c2069c6990a6d7bc9c7215128fe2b064dbfd,True,train-val,Healthy leaf,True,4.0,,train,test
dataset/train/Healthy leaf/2025_11_21_IMG (265).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (260).JPG,audit_near_candidate,True,False,6.0,6,3c98d2d9cb49cb44,3c9ad2d9c349c345,4,0.0345447808504104,0.9200032552083334,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (265).JPG,Healthy leaf,train,1db96eab7012622ecf9d02715cc7839a84d04c38aecd9faec30b7002170f19d8,2025_11_21_IMG (260).JPG,Healthy leaf,val,9e95f1132144a967ef1b4a25bf563c82ba7ff9496e58b17cb8d4864c49f474ff,True,train-val,Healthy leaf,True,5.0,,val,train
dataset/train/Healthy leaf/2025_11_21_IMG (265).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (261).JPG,audit_near_candidate,True,False,4.0,4,3c98d2d9cb49cb44,3c9892d9c3c9c34d,6,0.0356068722903728,0.9273274739583334,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (265).JPG,Healthy leaf,train,1db96eab7012622ecf9d02715cc7839a84d04c38aecd9faec30b7002170f19d8,2025_11_21_IMG (261).JPG,Healthy leaf,val,a72ed79ad060d22d4ad3a6239a700badd6f64ebba0d7a37ccab7c7a22bd68b56,True,train-val,Healthy leaf,True,4.0,,val,train
dataset/train/Healthy leaf/2025_11_21_IMG (268).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (269).JPG,filename_neighbor,False,True,,3,24c3d2cec38ccbcc,24c7d2cec38c8bcc,2,0.0156859550625085,0.9420572916666666,C,probable near duplicate,requires human verification,2025_11_21_IMG (268).JPG,Healthy leaf,train,58f982b0ac1d8252e60840ed63e62a6ca097f78a8aac0d18da72e81db43c8a5f,2025_11_21_IMG (269).JPG,Healthy leaf,train,6f453ab9491d312a0e875b5cb8478f1c102b61f62d205d25ba2c84fdf28a8c5c,False,train,Healthy leaf,True,1.0,,val,train
dataset/train/Healthy leaf/2025_11_21_IMG (268).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (267).JPG,filename_neighbor,False,True,,7,24c3d2cec38ccbcc,34c4d3decb888bc2,12,0.0353812426328659,0.9248860677083334,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (268).JPG,Healthy leaf,train,58f982b0ac1d8252e60840ed63e62a6ca097f78a8aac0d18da72e81db43c8a5f,2025_11_21_IMG (267).JPG,Healthy leaf,val,a92caefc9e8e5bcf54e4b6de16c793ddd30e9b2827701c010d27b0e515da3527,True,train-val,Healthy leaf,True,1.0,,val,train
dataset/train/Healthy leaf/2025_11_21_IMG (269).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (270).JPG,filename_neighbor,False,True,,10,24c7d2cec38c8bcc,34c2d3cecb8c89cc,6,0.038221251219511,0.9442545572916666,C,probable near duplicate,requires human verification,2025_11_21_IMG (269).JPG,Healthy leaf,train,6f453ab9491d312a0e875b5cb8478f1c102b61f62d205d25ba2c84fdf28a8c5c,2025_11_21_IMG (270).JPG,Healthy leaf,train,9e625cd4ba8b70b7a0d66339f3518e9391e5c8c141f4b385d48e4718b420e172,False,train,Healthy leaf,True,1.0,,train,val
dataset/train/Healthy leaf/2025_11_21_IMG (270).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (267).JPG,audit_near_candidate,True,False,6.0,6,34c2d3cecb8c89cc,34c4d3decb888bc2,8,0.0295592043548822,0.958984375,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (270).JPG,Healthy leaf,train,9e625cd4ba8b70b7a0d66339f3518e9391e5c8c141f4b385d48e4718b420e172,2025_11_21_IMG (267).JPG,Healthy leaf,val,a92caefc9e8e5bcf54e4b6de16c793ddd30e9b2827701c010d27b0e515da3527,True,train-val,Healthy leaf,True,3.0,,val,train
dataset/train/Healthy leaf/2025_11_21_IMG (271).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (272).JPG,filename_neighbor,False,True,,2,34c2d3cecb8c89cc,34c3d3cdcb8c898c,4,0.0170703753829002,0.9454752604166666,C,probable near duplicate,requires human verification,2025_11_21_IMG (271).JPG,Healthy leaf,train,d0a9ab2df1961cf85891b76d931d9c15b5a74b73bff7364640356e0083f6f3f0,2025_11_21_IMG (272).JPG,Healthy leaf,train,d216b59f2ccec9ae9f38581518dcb389aae378ac5b35675b96d117d52b839d70,False,train,Healthy leaf,True,1.0,,val,train
dataset/train/Healthy leaf/2025_11_21_IMG (275).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (277).JPG,audit_near_candidate,True,False,4.0,4,3d9ed0d8c9e8c644,3d9ed0d8c9e8c464,2,0.011112387292087,0.9756673177083334,C,probable near duplicate,requires human verification,2025_11_21_IMG (275).JPG,Healthy leaf,train,0244b491875277e55178af6039587798ed505390f896ad8dfd855323ab37bbf1,2025_11_21_IMG (277).JPG,Healthy leaf,val,9b0c5e9d4af82194eb7576f2b0cd518119285c0acb3d2fb04cbf22bf8dbfe653,True,train-val,Healthy leaf,True,2.0,,train,val
dataset/train/Healthy leaf/2025_11_21_IMG (276).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (277).JPG,audit_near_candidate|filename_neighbor,True,True,2.0,2,3d9ed0f8c960cc64,3d9ed0d8c9e8c464,4,0.0280937254428863,0.9830729166666666,C,probable near duplicate,requires human verification,2025_11_21_IMG (276).JPG,Healthy leaf,train,c286bf704a220fd58ac80ad52898abfaef2394307e08fc4e1d926dc407140bdb,2025_11_21_IMG (277).JPG,Healthy leaf,val,9b0c5e9d4af82194eb7576f2b0cd518119285c0acb3d2fb04cbf22bf8dbfe653,True,train-val,Healthy leaf,True,1.0,,train,val
dataset/train/Healthy leaf/2025_11_21_IMG (278).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (277).JPG,audit_near_candidate|filename_neighbor,True,True,2.0,2,3d9bd0d8c9e0c664,3d9ed0d8c9e8c464,4,0.0264750570058822,0.9793294270833334,C,probable near duplicate,requires human verification,2025_11_21_IMG (278).JPG,Healthy leaf,train,ef8bef433bb4f943a2e1a87e2bf00768e8454d2bf6a2cadaceefb4bd56da7e14,2025_11_21_IMG (277).JPG,Healthy leaf,val,9b0c5e9d4af82194eb7576f2b0cd518119285c0acb3d2fb04cbf22bf8dbfe653,True,train-val,Healthy leaf,True,1.0,,train,val
dataset/train/Healthy leaf/2025_11_21_IMG (279).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (277).JPG,audit_near_candidate,True,False,2.0,2,3f1fd0f8c960cc60,3d9ed0d8c9e8c464,8,0.0392233431339263,0.9698079427083334,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (279).JPG,Healthy leaf,train,d61f5b713530d2546ec99f0f848ed95076bf1134a5fa78cdd0f12cdebae416aa,2025_11_21_IMG (277).JPG,Healthy leaf,val,9b0c5e9d4af82194eb7576f2b0cd518119285c0acb3d2fb04cbf22bf8dbfe653,True,train-val,Healthy leaf,True,2.0,,train,val
dataset/train/Healthy leaf/2025_11_21_IMG (280).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (281).JPG,filename_neighbor,False,True,,4,3f1fd0f8c960cc60,3d9fd0f8c960cc60,2,0.0212699119001626,0.966796875,C,probable near duplicate,requires human verification,2025_11_21_IMG (280).JPG,Healthy leaf,train,285e9958bf5ddef8631328bfe73fa806e77dc9ed48779167cf4d620784b8b0ea,2025_11_21_IMG (281).JPG,Healthy leaf,train,e00491d4fb1666b6645d7c4dc6579a105422593d0d2e4a900976303255a7409d,False,train,Healthy leaf,True,1.0,,train,test
dataset/train/Healthy leaf/2025_11_21_IMG (280).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (277).JPG,audit_near_candidate,True,False,4.0,4,3f1fd0f8c960cc60,3d9ed0d8c9e8c464,8,0.0405219197273254,0.963134765625,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (280).JPG,Healthy leaf,train,285e9958bf5ddef8631328bfe73fa806e77dc9ed48779167cf4d620784b8b0ea,2025_11_21_IMG (277).JPG,Healthy leaf,val,9b0c5e9d4af82194eb7576f2b0cd518119285c0acb3d2fb04cbf22bf8dbfe653,True,train-val,Healthy leaf,True,3.0,,train,val
dataset/train/Healthy leaf/2025_11_21_IMG (281).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (277).JPG,audit_near_candidate,True,False,2.0,2,3d9fd0f8c960cc60,3d9ed0d8c9e8c464,6,0.028569558635354,0.9798177083333334,C,probable near duplicate,requires human verification,2025_11_21_IMG (281).JPG,Healthy leaf,train,e00491d4fb1666b6645d7c4dc6579a105422593d0d2e4a900976303255a7409d,2025_11_21_IMG (277).JPG,Healthy leaf,val,9b0c5e9d4af82194eb7576f2b0cd518119285c0acb3d2fb04cbf22bf8dbfe653,True,train-val,Healthy leaf,True,4.0,,test,val
dataset/train/Healthy leaf/2025_11_21_IMG (282).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (277).JPG,audit_near_candidate,True,False,2.0,2,3d9fd0f8c960cc60,3d9ed0d8c9e8c464,6,0.028569558635354,0.9798177083333334,C,probable near duplicate,requires human verification,2025_11_21_IMG (282).JPG,Healthy leaf,train,e00491d4fb1666b6645d7c4dc6579a105422593d0d2e4a900976303255a7409d,2025_11_21_IMG (277).JPG,Healthy leaf,val,9b0c5e9d4af82194eb7576f2b0cd518119285c0acb3d2fb04cbf22bf8dbfe653,True,train-val,Healthy leaf,True,5.0,,test,val
dataset/train/Healthy leaf/2025_11_21_IMG (295).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (296).JPG,audit_near_candidate|filename_neighbor,True,True,1.0,1,2d92c86dc660d2e7,2d92c86dce60d267,2,0.0079650478437542,0.9771321614583334,C,probable near duplicate,requires human verification,2025_11_21_IMG (295).JPG,Healthy leaf,train,cf161082540a1e14072e900a208985bcc9e2b3b48a14c92fff9b6f8ae973b2dc,2025_11_21_IMG (296).JPG,Healthy leaf,val,073d2ad2c3a03a7f34cc513c7b25dc979e6c1299cb961883ad129ccc74b137d2,True,train-val,Healthy leaf,True,1.0,,test,train
dataset/train/Healthy leaf/2025_11_21_IMG (3).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (4).JPG,audit_near_candidate|filename_neighbor,True,True,2.0,2,71cb878cce1cda18,71ca878cde1cda18,2,0.0145013146102428,0.9663899739583334,C,probable near duplicate,requires human verification,2025_11_21_IMG (3).JPG,Healthy leaf,train,20dd996f9364464880fd3ebd00c140a36fdeb3dec7cd36cc63ef1349bbbe5da9,2025_11_21_IMG (4).JPG,Healthy leaf,val,5a0ea48976a11161ef17bc08f9abc5f38a3444f1034f518cb530cb3d87fe6da4,True,train-val,Healthy leaf,True,1.0,,test,train
dataset/train/Healthy leaf/2025_11_21_IMG (300).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (299).JPG,filename_neighbor,False,True,,8,3c65c336cc19ce98,3c6dc3b6cc188e19,6,0.0310422424226999,0.9676920572916666,C,probable near duplicate,requires human verification,2025_11_21_IMG (300).JPG,Healthy leaf,train,c25a3995c945f94b5e1d21c1a4b2c27f014d45cab4d6847eec49e4de272744de,2025_11_21_IMG (299).JPG,Healthy leaf,val,beb555a6f3832cc57239df5d5d5017b062115b9b68385851831947fea52ff745,True,train-val,Healthy leaf,True,1.0,,train,val
dataset/train/Healthy leaf/2025_11_21_IMG (37).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (38).JPG,filename_neighbor,False,True,,9,2f97d2689d44a0da,2f95c2688d66b07a,8,0.0319281704723835,0.966064453125,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (37).JPG,Healthy leaf,train,e7ba66ca134ae1e6bf1b3f2868c0e2e04fa57d3066c706fa02d1ae6627ee16ed,2025_11_21_IMG (38).JPG,Healthy leaf,train,1939d4f9a8008c0266543ebba45490b7ad1dd4805e1ad9a2361a08d88d4215d4,False,train,Healthy leaf,True,1.0,,train,val
dataset/train/Healthy leaf/2025_11_21_IMG (38).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (39).JPG,filename_neighbor,False,True,,5,2f95c2688d66b07a,2f95c2688d66b07a,0,0.0117535358294844,0.97802734375,C,probable near duplicate,requires human verification,2025_11_21_IMG (38).JPG,Healthy leaf,train,1939d4f9a8008c0266543ebba45490b7ad1dd4805e1ad9a2361a08d88d4215d4,2025_11_21_IMG (39).JPG,Healthy leaf,train,3d2df35a912293ab1820d2c9c566fb9e6cefdc2c0b06577bd6c65d869989bfc5,False,train,Healthy leaf,True,1.0,,val,train
dataset/train/Healthy leaf/2025_11_21_IMG (43).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (44).JPG,filename_neighbor,False,True,,2,2ac2952bc2a58fda,2ac0952bcaa58fda,2,0.0060578784905374,0.964111328125,C,probable near duplicate,requires human verification,2025_11_21_IMG (43).JPG,Healthy leaf,train,4867a2a455f2861de635c90ed51eed862c47328d3da2eb1cc906a4becd2beee4,2025_11_21_IMG (44).JPG,Healthy leaf,train,2b894707d46247ea34fce8e4bc71b7a897dde09a2c1271940cf4deef0e7148bc,False,train,Healthy leaf,True,1.0,,test,train
dataset/train/Healthy leaf/2025_11_21_IMG (43).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (42).JPG,audit_near_candidate|filename_neighbor,True,True,5.0,5,2ac2952bc2a58fda,2ac2952ad2a58fda,2,0.0131264673545956,0.97216796875,C,probable near duplicate,requires human verification,2025_11_21_IMG (43).JPG,Healthy leaf,train,4867a2a455f2861de635c90ed51eed862c47328d3da2eb1cc906a4becd2beee4,2025_11_21_IMG (42).JPG,Healthy leaf,val,04f9c2d50b4172a7619e0da4a67124b10c5564d4ca92f88ecdf7d1050ce6f1e7,True,train-val,Healthy leaf,True,1.0,,test,val
dataset/train/Healthy leaf/2025_11_21_IMG (43).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (45).JPG,audit_near_candidate,True,False,6.0,6,2ac2952bc2a58fda,2ac2952f4ab40fda,6,0.0106882527470588,0.960205078125,C,probable near duplicate,requires human verification,2025_11_21_IMG (43).JPG,Healthy leaf,train,4867a2a455f2861de635c90ed51eed862c47328d3da2eb1cc906a4becd2beee4,2025_11_21_IMG (45).JPG,Healthy leaf,val,8e4dd29b612ae7c08bdc0843a3301b99aa9da9664f174c85db907c0d20b62a46,True,train-val,Healthy leaf,True,2.0,,test,train
dataset/train/Healthy leaf/2025_11_21_IMG (44).JPG,dataset/val/Healthy leaf/2025_11_21_IMG (42).JPG,audit_near_candidate,True,False,5.0,5,2ac0952bcaa58fda,2ac2952ad2a58fda,4,0.0139472903683781,0.9651692708333334,C,probable near duplicate,requires human verification,2025_11_21_IMG (44).JPG,Healthy leaf,train,2b894707d46247ea34fce8e4bc71b7a897dde09a2c1271940cf4deef0e7148bc,2025_11_21_IMG (42).JPG,Healthy leaf,val,04f9c2d50b4172a7619e0da4a67124b10c5564d4ca92f88ecdf7d1050ce6f1e7,True,train-val,Healthy leaf,True,2.0,,train,val
dataset/train/Healthy leaf/2025_11_21_IMG (49).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (50).JPG,filename_neighbor,False,True,,3,3d9ec068dc67301b,3d9ec068dc67300f,2,0.0102156093344092,0.9320475260416666,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (49).JPG,Healthy leaf,train,aa95e8faf157d764a178bcba80079757c23bd898d17fe3501e39d0a5531dc5d4,2025_11_21_IMG (50).JPG,Healthy leaf,train,790af6631a2138b2b9a27c162f63e74de9c1d28264bd724ba9ab942408c0109e,False,train,Healthy leaf,True,1.0,,test,val
dataset/train/Healthy leaf/2025_11_21_IMG (5).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (6).JPG,filename_neighbor,False,True,,7,71cb9384cf1cd918,30cbd386cb1ecb18,8,0.0211046021431684,0.962646484375,D,visually similar but uncertain,requires human verification,2025_11_21_IMG (5).JPG,Healthy leaf,train,35b13751c4d31d835c967dbc51d79a6543df7d193c8868bf68275e5e788a6c15,2025_11_21_IMG (6).JPG,Healthy leaf,train,f0a8f86ede02b4b435131ed14c002feae9cb41100b60a9f9e28e7026683e83be,False,train,Healthy leaf,True,1.0,,train,test
